ID,Interlocutore,Frase,Sentiment,Dominant_Sentiment,Emotion,Dominant_Emotion
457,p,e pietoso (si riferisce all’ispettore della polizia di stato pietoso ciro). pietoso quando vengono quelli di napoliper ultimo arrivò” ehè. gli ho detto - “. e si butta dentro”. mo stava davanti nella stanza da letto. spostava la colonetta“ pieto’ cite lo dissi ecco qua. lo vuoi te lo faccio. (urla). ”. ” ma tu come entri in questa casa”. quando lo dai in testa fa il. ,"Negative: 0.9742348%,
Neutral: 0.0250226%,
Positive: 0.0007426%",NEGATIVE,"'anger', (0.9969987),
 'fear', (0.0001999),
 'joy', (0.0001009),
 'sadness', (0.0027006)",anger
457,r,zia ma questi comunque,"Negative: 0.0042520%,
Neutral: 0.3604716%,
Positive: 0.6352763%",POSITIVE,"'anger', (0.0002329),
 'fear', (0.0003758),
 'joy', (0.9931175),
 'sadness', (0.0062738)",joy
457,r,mannaggia la miseria,"Negative: 0.5553161%,
Neutral: 0.4408072%,
Positive: 0.0038767%",NEGATIVE,"'anger', (0.9991398),
 'fear', (0.0001631),
 'joy', (0.0001162),
 'sadness', (0.0005810)",anger
457,r,mannaggia la miseria. ,"Negative: 0.6418703%,
Neutral: 0.3540904%,
Positive: 0.0040394%",NEGATIVE,"'anger', (0.9737142),
 'fear', (0.0003318),
 'joy', (0.0002216),
 'sadness', (0.0257325)",anger
457,r,ehè. zia. mo non ti. ma poi “ questi” (si riferisce alle ff.oo). mannaggia la miseria. non. chi è. “ quelli”. sono convinti che sta qua. no?,"Negative: 0.7997742%,
Neutral: 0.1994441%,
Positive: 0.0007817%",NEGATIVE,"'anger', (0.9990659),
 'fear', (0.0001580),
 'joy', (0.0001137),
 'sadness', (0.0006624)",anger
457,r,mannaggia la miseria. ” questi ” (si riferisce alle ff.oo). sono convintiproprio che sta qua. si buttanotroviamo. ,"Negative: 0.9153993%,
Neutral: 0.0797086%,
Positive: 0.0048921%",NEGATIVE,"'anger', (0.9986807),
 'fear', (0.0001627),
 'joy', (0.0001026),
 'sadness', (0.0010542)",anger
457,r,sopraqualcosa. “ che cosa è. che non è!!” non si sa nemmeno,"Negative: 0.6900743%,
Neutral: 0.3072585%,
Positive: 0.0026671%",NEGATIVE,"'anger', (0.9907899),
 'fear', (0.0003385),
 'joy', (0.0001732),
 'sadness', (0.0086984)",anger
457,p,ehè. ma niente. niente. un mese. due mesi. se era qualcosa” no. si. è venuto uno mi ha detto. ha fatto(). non so dirti. ,"Negative: 0.8846470%,
Neutral: 0.1140580%,
Positive: 0.0012951%",NEGATIVE,"'anger', (0.0003506),
 'fear', (0.0004125),
 'joy', (0.0020330),
 'sadness', (0.9972039)",sadness
457,p,e si avrebbe liberato. ” è meglio con pistola. ” si è inguaiato. ,"Negative: 0.5705576%,
Neutral: 0.4185593%,
Positive: 0.0108831%",NEGATIVE,"'anger', (0.0172163),
 'fear', (0.0742370),
 'joy', (0.0018438),
 'sadness', (0.9067029)",sadness
459,a,ah! va bene. ,"Negative: 0.0002617%,
Neutral: 0.0035178%,
Positive: 0.9962205%",POSITIVE,"'anger', (0.0001607),
 'fear', (0.0029442),
 'joy', (0.0026083),
 'sadness', (0.9942868)",sadness
459,a,va bene,"Negative: 0.0003633%,
Neutral: 0.0579390%,
Positive: 0.9416977%",POSITIVE,"'anger', (0.0009033),
 'fear', (0.9911277),
 'joy', (0.0024949),
 'sadness', (0.0054742)",fear
460,s,sto aspettando un attimo ad uno poi vengo anche io. ,"Negative: 0.0021421%,
Neutral: 0.4970056%,
Positive: 0.5008522%",POSITIVE,"'anger', (0.0001585),
 'fear', (0.0002018),
 'joy', (0.9993891),
 'sadness', (0.0002506)",joy
460,a,già è venuto!,"Negative: 0.0003432%,
Neutral: 0.0509013%,
Positive: 0.9487556%",POSITIVE,"'anger', (0.0009037),
 'fear', (0.0002855),
 'joy', (0.9609814),
 'sadness', (0.0378294)",joy
460,s,già è venuto. perché. sto aspettando ad “uno”. io. sto facendo un altro,"Negative: 0.0031647%,
Neutral: 0.4919192%,
Positive: 0.5049161%",POSITIVE,"'anger', (0.0000717),
 'fear', (0.0002745),
 'joy', (0.9978440),
 'sadness', (0.0018098)",joy
460,a,“ripete le parole al fratello antonio che si trova vicino a lui”. va bene,"Negative: 0.0006679%,
Neutral: 0.4016951%,
Positive: 0.5976370%",POSITIVE,"'anger', (0.0003273),
 'fear', (0.0008161),
 'joy', (0.0006293),
 'sadness', (0.9982274)",sadness
461,a,ma quello non è venuto con il “pesante”,"Negative: 0.6121774%,
Neutral: 0.3827980%,
Positive: 0.0050246%",NEGATIVE,"'anger', (0.9655995),
 'fear', (0.0015519),
 'joy', (0.0001027),
 'sadness', (0.0327459)",anger
461,s,mi ha chiamato adesso a me. perché quello aspettava. ha fatto tardi questo. ,"Negative: 0.9705422%,
Neutral: 0.0291577%,
Positive: 0.0003000%",NEGATIVE,"'anger', (0.0007645),
 'fear', (0.0004195),
 'joy', (0.0003981),
 'sadness', (0.9984179)",sadness
461,a,va bene,"Negative: 0.0003633%,
Neutral: 0.0579390%,
Positive: 0.9416977%",POSITIVE,"'anger', (0.0009033),
 'fear', (0.9911277),
 'joy', (0.0024949),
 'sadness', (0.0054742)",fear
461,a,va bene non ti preoccupare,"Negative: 0.0008286%,
Neutral: 0.0619759%,
Positive: 0.9371955%",POSITIVE,"'anger', (0.0009260),
 'fear', (0.9970177),
 'joy', (0.0010161),
 'sadness', (0.0010403)",fear
462,a1,va bene ciao ,"Negative: 0.0004663%,
Neutral: 0.1988083%,
Positive: 0.8007255%",POSITIVE,"'anger', (0.0001517),
 'fear', (0.0002156),
 'joy', (0.9993665),
 'sadness', (0.0002663)",joy
463,r,va bene ,"Negative: 0.0003633%,
Neutral: 0.0579390%,
Positive: 0.9416977%",POSITIVE,"'anger', (0.0001156),
 'fear', (0.0002773),
 'joy', (0.9992340),
 'sadness', (0.0003731)",joy
464,an,hai fatto bene,"Negative: 0.0001505%,
Neutral: 0.0061873%,
Positive: 0.9936622%",POSITIVE,"'anger', (0.0001117),
 'fear', (0.0010635),
 'joy', (0.9971764),
 'sadness', (0.0016484)",joy
464,an,va bene dai. ,"Negative: 0.0014341%,
Neutral: 0.1858662%,
Positive: 0.8126997%",POSITIVE,"'anger', (0.0001128),
 'fear', (0.0001934),
 'joy', (0.9992360),
 'sadness', (0.0004578)",joy
464,an,va bene.   ,"Negative: 0.0005948%,
Neutral: 0.0189602%,
Positive: 0.9804450%",POSITIVE,"'anger', (0.0000670),
 'fear', (0.0005104),
 'joy', (0.9960760),
 'sadness', (0.0033465)",joy
465,an,"eh andato da questo dei prosciutti, si è pigliato, si è pigliato i soldi. ","Negative: 0.8455729%,
Neutral: 0.1483687%,
Positive: 0.0060583%",NEGATIVE,"'anger', (0.9721077),
 'fear', (0.0005622),
 'joy', (0.0001310),
 'sadness', (0.0271992)",anger
465,an,"mi ha chiamato pure quello la zamberletti, come cazzo si chiama. ","Negative: 0.9794108%,
Neutral: 0.0201806%,
Positive: 0.0004086%",NEGATIVE,"'anger', (0.9993599),
 'fear', (0.0001455),
 'joy', (0.0001593),
 'sadness', (0.0003352)",anger
465,an,vai laggiù diglielo che gliela daquanto è il suo subito lo vuole. ,"Negative: 0.0054603%,
Neutral: 0.4802840%,
Positive: 0.5142558%",POSITIVE,"'anger', (0.0001671),
 'fear', (0.0003401),
 'joy', (0.9992872),
 'sadness', (0.0002056)",joy
465,an,"neanche è giusto, questo, no?","Negative: 0.8503074%,
Neutral: 0.1457444%,
Positive: 0.0039483%",NEGATIVE,"'anger', (0.0006941),
 'fear', (0.0015100),
 'joy', (0.0011367),
 'sadness', (0.9966593)",sadness
465,an,"e allora, diglielo tu, mi fai sapere tu qualcosa, quella mi sembra una zingara, una pazza. ","Negative: 0.7513858%,
Neutral: 0.2456129%,
Positive: 0.0030013%",NEGATIVE,"'anger', (0.9959985),
 'fear', (0.0003339),
 'joy', (0.0030371),
 'sadness', (0.0006305)",anger
465,al,"ah. va bene, dai, ciao. ","Negative: 0.0005529%,
Neutral: 0.1727523%,
Positive: 0.8266947%",POSITIVE,"'anger', (0.0001263),
 'fear', (0.0001980),
 'joy', (0.9994063),
 'sadness', (0.0002692)",joy
467,an,"(ride)va bene, poi te lo faccio sapere. ","Negative: 0.0005166%,
Neutral: 0.1527769%,
Positive: 0.8467066%",POSITIVE,"'anger', (0.0001337),
 'fear', (0.0002160),
 'joy', (0.9994062),
 'sadness', (0.0002441)",joy
468,al,"si tutto a posto, a santino l’hai visto?","Negative: 0.0003594%,
Neutral: 0.2274178%,
Positive: 0.7722228%",POSITIVE,"'anger', (0.0004020),
 'fear', (0.0011162),
 'joy', (0.0012073),
 'sadness', (0.9972745)",sadness
468,an,si tutto a posto. ,"Negative: 0.0002761%,
Neutral: 0.0030258%,
Positive: 0.9966983%",POSITIVE,"'anger', (0.0002883),
 'fear', (0.0007693),
 'joy', (0.0251159),
 'sadness', (0.9738265)",sadness
468,al,si non l’ho visto proprio più. ,"Negative: 0.0810961%,
Neutral: 0.4095693%,
Positive: 0.5093346%",POSITIVE,"'anger', (0.0008515),
 'fear', (0.0003483),
 'joy', (0.0013400),
 'sadness', (0.9974602)",sadness
468,an,va bene. ,"Negative: 0.0005948%,
Neutral: 0.0189602%,
Positive: 0.9804450%",POSITIVE,"'anger', (0.0000670),
 'fear', (0.0005104),
 'joy', (0.9960760),
 'sadness', (0.0033465)",joy
469,an,quell’uomo di merda non risponde. ,"Negative: 0.9337738%,
Neutral: 0.0650568%,
Positive: 0.0011695%",NEGATIVE,"'anger', (0.9993100),
 'fear', (0.0001559),
 'joy', (0.0001269),
 'sadness', (0.0004073)",anger
469,an,gennaro? ah ho capito. va bene ciao. ,"Negative: 0.0006206%,
Neutral: 0.4159054%,
Positive: 0.5834740%",POSITIVE,"'anger', (0.0000996),
 'fear', (0.0002203),
 'joy', (0.9993668),
 'sadness', (0.0003134)",joy
469,al,va bene. ,"Negative: 0.0005948%,
Neutral: 0.0189602%,
Positive: 0.9804450%",POSITIVE,"'anger', (0.0000670),
 'fear', (0.0005104),
 'joy', (0.9960760),
 'sadness', (0.0033465)",joy
470,al,va bene. ,"Negative: 0.0005948%,
Neutral: 0.0189602%,
Positive: 0.9804450%",POSITIVE,"'anger', (0.0000670),
 'fear', (0.0005104),
 'joy', (0.9960760),
 'sadness', (0.0033465)",joy
471,an,va bene,"Negative: 0.0003633%,
Neutral: 0.0579390%,
Positive: 0.9416977%",POSITIVE,"'anger', (0.0009033),
 'fear', (0.9911277),
 'joy', (0.0024949),
 'sadness', (0.0054742)",fear
472,al,tutto a posto. ,"Negative: 0.0002687%,
Neutral: 0.0046775%,
Positive: 0.9950538%",POSITIVE,"'anger', (0.0003289),
 'fear', (0.0007661),
 'joy', (0.0039384),
 'sadness', (0.9949666)",sadness
472,al,"no papà, sta giù. ","Negative: 0.7381291%,
Neutral: 0.2600062%,
Positive: 0.0018647%",NEGATIVE,"'anger', (0.0002795),
 'fear', (0.0005975),
 'joy', (0.0006681),
 'sadness', (0.9984549)",sadness
472,al,"no, o’scellerato (fabi santolo) non l’ho sentito proprio","Negative: 0.5742294%,
Neutral: 0.4239234%,
Positive: 0.0018473%",NEGATIVE,"'anger', (0.9993974),
 'fear', (0.0001872),
 'joy', (0.0001206),
 'sadness', (0.0002949)",anger
472,an,"no, in verità il telefono non c’è l’avevo. ","Negative: 0.8847181%,
Neutral: 0.1128691%,
Positive: 0.0024128%",NEGATIVE,"'anger', (0.0011166),
 'fear', (0.0004129),
 'joy', (0.0003658),
 'sadness', (0.9981047)",sadness
473,s,ohò. ma stava il telefono attaccato,"Negative: 0.8210587%,
Neutral: 0.1782718%,
Positive: 0.0006696%",NEGATIVE,"'anger', (0.0002933),
 'fear', (0.0023022),
 'joy', (0.0005893),
 'sadness', (0.9968153)",sadness
473,s,"va bene, ciao. ","Negative: 0.0005575%,
Neutral: 0.2447809%,
Positive: 0.7546616%",POSITIVE,"'anger', (0.0001503),
 'fear', (0.0001820),
 'joy', (0.9993887),
 'sadness', (0.0002791)",joy
474,an,"no, va bene. ","Negative: 0.8758709%,
Neutral: 0.1161203%,
Positive: 0.0080088%",NEGATIVE,"'anger', (0.0001670),
 'fear', (0.0022565),
 'joy', (0.0045341),
 'sadness', (0.9930425)",sadness
475,al,no sto vedendo. ,"Negative: 0.5188032%,
Neutral: 0.4738719%,
Positive: 0.0073249%",NEGATIVE,"'anger', (0.0001726),
 'fear', (0.0001847),
 'joy', (0.9993679),
 'sadness', (0.0002748)",joy
475,an,deh buono?,"Negative: 0.0011752%,
Neutral: 0.2604047%,
Positive: 0.7384200%",POSITIVE,"'anger', (0.0009090),
 'fear', (0.0012510),
 'joy', (0.9959286),
 'sadness', (0.0019114)",joy
475,al,si è buono. ,"Negative: 0.0001803%,
Neutral: 0.0017668%,
Positive: 0.9980528%",POSITIVE,"'anger', (0.0001802),
 'fear', (0.0002180),
 'joy', (0.9991598),
 'sadness', (0.0004420)",joy
476,an,"si. ti ha dato quello di mille, solo quello?","Negative: 0.0004463%,
Neutral: 0.3798566%,
Positive: 0.6196971%",POSITIVE,"'anger', (0.0003094),
 'fear', (0.0002334),
 'joy', (0.9953606),
 'sadness', (0.0040967)",joy
476,an,ma questo è scemo. ,"Negative: 0.9945214%,
Neutral: 0.0051995%,
Positive: 0.0002791%",NEGATIVE,"'anger', (0.9993170),
 'fear', (0.0001664),
 'joy', (0.0001207),
 'sadness', (0.0003958)",anger
476,an,ma quello. (ride). è proprio un truffantino. ,"Negative: 0.7531772%,
Neutral: 0.1679357%,
Positive: 0.0788871%",NEGATIVE,"'anger', (0.9989617),
 'fear', (0.0001199),
 'joy', (0.0002841),
 'sadness', (0.0006344)",anger
476,an,"e perciò, ma questo è proprio un uomo di merda. mannaggia. ma l’assegno. solo due te ne ha dati?","Negative: 0.6536381%,
Neutral: 0.3348373%,
Positive: 0.0115246%",NEGATIVE,"'anger', (0.9993168),
 'fear', (0.0001280),
 'joy', (0.0001816),
 'sadness', (0.0003736)",anger
476,an,"madonna mia bella, quello mi fa girare lo stomaco. mi deve dare un assegno di mille euro a me, gli ho detto che lo doveva portare a te. ","Negative: 0.0011767%,
Neutral: 0.0157636%,
Positive: 0.9830598%",POSITIVE,"'anger', (0.0008376),
 'fear', (0.0003662),
 'joy', (0.0004276),
 'sadness', (0.9983686)",sadness
476,an,"va ben, adesso lo chiamo e glielo dico. ","Negative: 0.0006913%,
Neutral: 0.3832015%,
Positive: 0.6161072%",POSITIVE,"'anger', (0.0001031),
 'fear', (0.0002234),
 'joy', (0.9992805),
 'sadness', (0.0003930)",joy
476,an,"quello è un uomo di merda. mannaggia la m. ma ogni volta che gli do confidenza, dopo due minuti combina un casino. palmina cosa ha detto? (cambia discorso)","Negative: 0.9878458%,
Neutral: 0.0117365%,
Positive: 0.0004175%",NEGATIVE,"'anger', (0.9993636),
 'fear', (0.0001414),
 'joy', (0.0001565),
 'sadness', (0.0003386)",anger
476,al,stava come la pazza. ,"Negative: 0.7812998%,
Neutral: 0.2171889%,
Positive: 0.0015113%",NEGATIVE,"'anger', (0.9987100),
 'fear', (0.0002323),
 'joy', (0.0001174),
 'sadness', (0.0009403)",anger
476,al,ha detto “ non sai. ”  gli ho detto quello sta nervoso lascialo stare. ,"Negative: 0.5871935%,
Neutral: 0.4114444%,
Positive: 0.0013621%",NEGATIVE,"'anger', (0.9169490),
 'fear', (0.0669458),
 'joy', (0.0001079),
 'sadness', (0.0159972)",anger
476,an,va bene. ciao. ,"Negative: 0.0007039%,
Neutral: 0.3064356%,
Positive: 0.6928605%",POSITIVE,"'anger', (0.0001414),
 'fear', (0.0001878),
 'joy', (0.9993733),
 'sadness', (0.0002974)",joy
477,al,sto a mugnano. ,"Negative: 0.8296423%,
Neutral: 0.1686622%,
Positive: 0.0016955%",NEGATIVE,"'anger', (0.0034551),
 'fear', (0.0003235),
 'joy', (0.0035841),
 'sadness', (0.9926373)",sadness
477,an,tutto a posto?,"Negative: 0.0004357%,
Neutral: 0.1085826%,
Positive: 0.8909817%",POSITIVE,"'anger', (0.0043389),
 'fear', (0.0009430),
 'joy', (0.0004783),
 'sadness', (0.9942397)",sadness
477,an,va bene. ,"Negative: 0.0005948%,
Neutral: 0.0189602%,
Positive: 0.9804450%",POSITIVE,"'anger', (0.0000670),
 'fear', (0.0005104),
 'joy', (0.9960760),
 'sadness', (0.0033465)",joy
477,al,va bene?,"Negative: 0.0006747%,
Neutral: 0.3481078%,
Positive: 0.6512175%",POSITIVE,"'anger', (0.0011255),
 'fear', (0.9758266),
 'joy', (0.0020905),
 'sadness', (0.0209576)",fear
478,a,ma che la linea non si prende. ,"Negative: 0.7793454%,
Neutral: 0.2187109%,
Positive: 0.0019438%",NEGATIVE,"'anger', (0.8516868),
 'fear', (0.0007877),
 'joy', (0.0003083),
 'sadness', (0.1472172)",anger
478,b,si è scaricata la batteria. ,"Negative: 0.9659666%,
Neutral: 0.0328854%,
Positive: 0.0011480%",NEGATIVE,"'anger', (0.0004163),
 'fear', (0.0005821),
 'joy', (0.0005768),
 'sadness', (0.9984249)",sadness
478,a,eh. eh. tutto a posto. ,"Negative: 0.0010567%,
Neutral: 0.0651107%,
Positive: 0.9338326%",POSITIVE,"'anger', (0.0002761),
 'fear', (0.0005169),
 'joy', (0.0039576),
 'sadness', (0.9952494)",sadness
478,b,va bene. ,"Negative: 0.0005948%,
Neutral: 0.0189602%,
Positive: 0.9804450%",POSITIVE,"'anger', (0.0000670),
 'fear', (0.0005104),
 'joy', (0.9960760),
 'sadness', (0.0033465)",joy
478,a,e va bene dopo parliamo da o. ,"Negative: 0.0011239%,
Neutral: 0.2777564%,
Positive: 0.7211197%",POSITIVE,"'anger', (0.0001475),
 'fear', (0.0134378),
 'joy', (0.9693701),
 'sadness', (0.0170445)",joy
478,a,va bene ciao. ,"Negative: 0.0006161%,
Neutral: 0.1557332%,
Positive: 0.8436508%",POSITIVE,"'anger', (0.0001548),
 'fear', (0.0001898),
 'joy', (0.9993759),
 'sadness', (0.0002795)",joy
479,al,si in questi giorni ce la faranno pure. ,"Negative: 0.0007526%,
Neutral: 0.0869204%,
Positive: 0.9123271%",POSITIVE,"'anger', (0.0004981),
 'fear', (0.0018860),
 'joy', (0.0004299),
 'sadness', (0.9971860)",sadness
479,al,ha detto” già sta tutto pronto. l’avvocato cosa e compagnia bella “,"Negative: 0.0003582%,
Neutral: 0.2651552%,
Positive: 0.7344866%",POSITIVE,"'anger', (0.0001578),
 'fear', (0.0002307),
 'joy', (0.9994081),
 'sadness', (0.0002033)",joy
479,an,va bene,"Negative: 0.0003633%,
Neutral: 0.0579390%,
Positive: 0.9416977%",POSITIVE,"'anger', (0.0009033),
 'fear', (0.9911277),
 'joy', (0.0024949),
 'sadness', (0.0054742)",fear
479,al,tengo questi cosi qua li devo portare. ,"Negative: 0.0020087%,
Neutral: 0.0670394%,
Positive: 0.9309518%",POSITIVE,"'anger', (0.0001542),
 'fear', (0.0001997),
 'joy', (0.9993874),
 'sadness', (0.0002587)",joy
479,al,va bene. ,"Negative: 0.0005948%,
Neutral: 0.0189602%,
Positive: 0.9804450%",POSITIVE,"'anger', (0.0000670),
 'fear', (0.0005104),
 'joy', (0.9960760),
 'sadness', (0.0033465)",joy
479,al,va bene. ,"Negative: 0.0005948%,
Neutral: 0.0189602%,
Positive: 0.9804450%",POSITIVE,"'anger', (0.0000670),
 'fear', (0.0005104),
 'joy', (0.9960760),
 'sadness', (0.0033465)",joy
480,an,tutto a posto?,"Negative: 0.0004357%,
Neutral: 0.1085826%,
Positive: 0.8909817%",POSITIVE,"'anger', (0.0043389),
 'fear', (0.0009430),
 'joy', (0.0004783),
 'sadness', (0.9942397)",sadness
480,al,"no, non ci sta. ","Negative: 0.5126541%,
Neutral: 0.4808850%,
Positive: 0.0064609%",NEGATIVE,"'anger', (0.2206330),
 'fear', (0.0008334),
 'joy', (0.0006301),
 'sadness', (0.7779036)",sadness
480,an,buttatelo fuori. (ride). quello fa solo guai. ,"Negative: 0.9963093%,
Neutral: 0.0034534%,
Positive: 0.0002373%",NEGATIVE,"'anger', (0.0093766),
 'fear', (0.9891869),
 'joy', (0.0005427),
 'sadness', (0.0008937)",fear
480,al,va bene. ,"Negative: 0.0005948%,
Neutral: 0.0189602%,
Positive: 0.9804450%",POSITIVE,"'anger', (0.0000670),
 'fear', (0.0005104),
 'joy', (0.9960760),
 'sadness', (0.0033465)",joy
480,an,"quei fatti tutto a posto, hai risolto?","Negative: 0.0006643%,
Neutral: 0.3950761%,
Positive: 0.6042596%",POSITIVE,"'anger', (0.0018497),
 'fear', (0.9822013),
 'joy', (0.0005737),
 'sadness', (0.0153753)",fear
480,al,"no, no. l’ho cambiato in un altro posto. ","Negative: 0.5239128%,
Neutral: 0.4731750%,
Positive: 0.0029122%",NEGATIVE,"'anger', (0.0006109),
 'fear', (0.0003959),
 'joy', (0.0010730),
 'sadness', (0.9979202)",sadness
480,an,"va bene, comunque. ","Negative: 0.0002936%,
Neutral: 0.0102265%,
Positive: 0.9894800%",POSITIVE,"'anger', (0.0000779),
 'fear', (0.0002618),
 'joy', (0.9988991),
 'sadness', (0.0007611)",joy
480,an,va bene. ,"Negative: 0.0005948%,
Neutral: 0.0189602%,
Positive: 0.9804450%",POSITIVE,"'anger', (0.0000670),
 'fear', (0.0005104),
 'joy', (0.9960760),
 'sadness', (0.0033465)",joy
481,an,"si,. tutto a posto, nessuna difficoltà?","Negative: 0.0007944%,
Neutral: 0.1022790%,
Positive: 0.8969266%",POSITIVE,"'anger', (0.0003538),
 'fear', (0.0019469),
 'joy', (0.0005704),
 'sadness', (0.9971289)",sadness
481,al,aveva paura. cosa. ,"Negative: 0.7275394%,
Neutral: 0.2704609%,
Positive: 0.0019997%",NEGATIVE,"'anger', (0.0009900),
 'fear', (0.9970867),
 'joy', (0.0009155),
 'sadness', (0.0010079)",fear
481,al,si fa i film. gli dissi non ti preoccupare. è un poco pauroso. ,"Negative: 0.6972192%,
Neutral: 0.2889099%,
Positive: 0.0138709%",NEGATIVE,"'anger', (0.0011800),
 'fear', (0.4827588),
 'joy', (0.5107126),
 'sadness', (0.0053486)",joy
481,an,"cosa mi ha fatto, non mi ha fatto niente. ","Negative: 0.8202723%,
Neutral: 0.1479370%,
Positive: 0.0317907%",NEGATIVE,"'anger', (0.0004312),
 'fear', (0.0003807),
 'joy', (0.0007284),
 'sadness', (0.9984597)",sadness
481,an,va bene parliamo da vicino. ,"Negative: 0.0003617%,
Neutral: 0.0688659%,
Positive: 0.9307724%",POSITIVE,"'anger', (0.0001462),
 'fear', (0.0003555),
 'joy', (0.9991504),
 'sadness', (0.0003479)",joy
482,an,ma sta facendo proprio lo scemo,"Negative: 0.8824753%,
Neutral: 0.1134919%,
Positive: 0.0040328%",NEGATIVE,"'anger', (0.9993848),
 'fear', (0.0002214),
 'joy', (0.0001114),
 'sadness', (0.0002825)",anger
483,an,tutto a posto?,"Negative: 0.0004357%,
Neutral: 0.1085826%,
Positive: 0.8909817%",POSITIVE,"'anger', (0.0043389),
 'fear', (0.0009430),
 'joy', (0.0004783),
 'sadness', (0.9942397)",sadness
483,al,si. eccoli li tengo sotto mano. ,"Negative: 0.0010498%,
Neutral: 0.2911348%,
Positive: 0.7078153%",POSITIVE,"'anger', (0.0001534),
 'fear', (0.0002390),
 'joy', (0.9993888),
 'sadness', (0.0002188)",joy
483,an,"va benequello là 650. va bene poi ,comunque tutto a posto?   ","Negative: 0.0006856%,
Neutral: 0.4792262%,
Positive: 0.5200883%",POSITIVE,"'anger', (0.0003116),
 'fear', (0.0010616),
 'joy', (0.0004971),
 'sadness', (0.9981297)",sadness
485,al,niente sto a mugnano. ,"Negative: 0.9074079%,
Neutral: 0.0851026%,
Positive: 0.0074894%",NEGATIVE,"'anger', (0.0125913),
 'fear', (0.0006618),
 'joy', (0.0003110),
 'sadness', (0.9864358)",sadness
485,al,"quello, non me lo ha cambiato più. ","Negative: 0.2307138%,
Neutral: 0.2847227%,
Positive: 0.4845635%",POSITIVE,"'anger', (0.0004524),
 'fear', (0.0003397),
 'joy', (0.0011483),
 'sadness', (0.9980596)",sadness
485,al,mi voleva dare 3000 euro. non li ho voluti. ,"Negative: 0.9793050%,
Neutral: 0.0199828%,
Positive: 0.0007122%",NEGATIVE,"'anger', (0.9904172),
 'fear', (0.0002833),
 'joy', (0.0001164),
 'sadness', (0.0091830)",anger
