tweet_text,sentiment
"@DecibelBellini @ECavaniOfficial Dopo le parole di ADL ormai i nostri sogni sono infranti
Ogni tanto al noi tifosi bisognerebbe dare una gioia del genere ma purtroppo non Ã¨ cosi
Spero di sbagliarmi...",negative
Che sceneggiata sto pezzo di merda. Piscinero @neymarjr #WorldCup #BrasileSvizzera,negative
@realvarriale @KMbappe @G_Higuain @PauDybala_JR VabbÃ¨ Ã© inutile anche insultarti...,negative
@StefaniaStefyss @juventusfc @douglascosta Non mi Ã¨ sembrato poi tanto fortissimo... tutto fumo... niente arrosto...,negative
@realvarriale @sscnapoli @kkoulibaly26 Ã insensibile,negative
@picitalia @MarcoScala74 @sscnapoli @arekmilik9 @ADeLaurentiis Potrei risponderti ma non continuerÃ² a farlo per due motivi: uno per non continuare ad insultare la mia intelligenza e secondo perchÃ© ti commenti da solo. Ti meriti naldi e corbelli,negative
@LaurInter @Rafinha Se avessero voluto prenderlo lo avrebbero giÃ  fatto.,negative
@SergioRamos figlio di puttana!! #RealLiverpool #UCLfinal #UCLFinal2018 #UCL https://t.co/eRr5hDGTUC,negative
"@CZampa_official @OfficialASRoma @OfficialRadja Questa non Ã¨ piÃ¹ una societÃ  seria, chÃ© delusione.",negative
@MarcelloChirico @paulpogba Io non lo riprenderei. Bonny ha fatto la sua scelta irreversibile lo scorso anno con atteggiamenti e voler andare via.. Mi piace come difensore e uno dei migliori.. Ma la mia Juve ha dovuto cercare altrove...dopo di lui.. E forse il suo posto non c'Ã¨ piÃ¹.. Avesse avuto pazienza,negative
@ilPadrinoSal @juventusfc @HCE__ @bonucci_leo19 Purtroppo perÃ² non sono neanche 3-4. Era per dire comunque che i tifosi da odiarlo ora se lo ritrovano tra gli idoli al museo,negative
"News dll ultim ora:@Inter e #ZhangJindong(rimasto deluso visto ke era stato il 1Âºcolpo dell era suning)furibondi cn  @joaome17 a causa dll sue dichiarazioni nettamente fuori luogo,anche xke Ã¨ un tesserato dell inter ke Ã¨ proprietaria al 100% dll suo cartellino,saranno presi provv",negative
"@realvarriale @kkoulibaly26 @sscnapoli @Lor_Insigne Lei come ogni partita in cui il Napoli perde punti contro la Juve si dimostra per quello che Ã¨, un perdente, mediocre e permaloso pseudo giornalista. Si dovrebbe vergognare di farsi pagare soldi pubblici. Le persone come lei sono la vera vergogna dell'Italia.",negative
@Shaun6549 @Alissonbecker @gabrieljesus33 Avete cacato er cazzo,negative
"@GiovanBis @kskgroup2017 In genere, per errori del genere, i giapponesi si suicidano",negative
@OfficialRadja Dimostraglie che ha fatto una gran cazzata.DAJE RADJA,negative
"@FabDellaValle Te lo spiego meglio:Nessuno giustifica lo schifo di ieri https://t.co/fYbc2KgFBf si chiede come mai in casi simili (vedi Cagliari contro @MATUIDIBlaise x esempio) nessuno disse nulla, non ci furono squalifiche ne multe.Ecco spiegato perchÃ© vi si riconosce poca credibilitÃ ",negative
FinchÃ© @DiMarzio non dice che @Cristiano va alla @juventusfc non ci credo.,negative
"@PremiumSportHD Mah, fai tu. Mentre ti appresti a guadagnare 3Â al secondo, a volte mi vergogno per non poter comprare un gelato a mio figlio di 4 anni perchÃ© il sig. agnelli (minuscola voluta) mi tiene in cassa integrazione da piÃ¹ di un anno e faccio fatica a tirare avanti, beato te @cristiano",negative
"@MassiDL273 @AlexMilone @MarcoDiMaro @juventusfc @Cristiano @SerieA_TIM Con i diritti TV giÃ  assegnati per i prossimi 3 anni non cambia un cazzo tra l'arrivo di cr7 e un eventuale esordio in a del sottoscritto.
Ã inutile fare dei paraculismi...",negative
HAHHAHAHAH @neymarjr PINCHE PRINCESA NO TE LA VAS A CABAR CABRON! LLORA PERRO!!,negative
"@realvarriale @gallobelotti Ma perchÃ©, ce ancora qualcuno che ha interesse al campionato? Io penso di no. Fai un confronto con la champion. Li si che puoi avere interesse, perchÃ© gli arbitri non aiutano nessuno. A parte il Real. Infatti quando giocano contro di loro, si lamentano.",negative
"Io da persona a modo non avrei dato il rosso a @kkoulibaly26 

Per me chi tace al razzismo Ã¨ razzista.",negative
@PietroMazzara @gigiodonna1 @PReina25 Hai avuto due bonus e li hai sprecati chiedendo di Valerio Fiori e dei rinnovi! Bah...,negative
@Inter @OfficialRadja Dateci il cazzo di numero che devo prendere la maglia,negative
@Mikyss78 @G_Higuain Evidentemente non ha capito niente. Io ho condannato fin da subito quell'insulto VERGOGNOSO. Ho messo like semplicemente per amor di veritÃ . PerchÃ© si era sparsa la voce FALSA che a porre quella domanda fosse stato un giornalista e non un tifoso. NON ERA UNA CONFERENZA STAMPA.,negative
"@jo19N26 @SpudFNVPN @Torrenapoli1 @ThePapponiis @Lor_Insigne @dries_mertens14 Sarri non c'Ã¨ piÃ¹ ma abbiamo un altro mostro in panchina.
Ma purtroppo non gioca lui.
Manchiamo della capacitÃ  di determinare sempre, di mettere il campo in discesa.

Chi giÃ  cominciava le partite in vantaggio 1-0...
Compra CR7 e quelle partite adesso le comincia sul 2-0...",negative
@OfficialRadja @Bubu_Inter radja non dire cazzate per favore. sta casa aspetta a te,negative
Se @cristiano continua cosÃ¬ molti fegati di anti-juve scoppieranno nel giro di pochi giorni...senza aspettare che faccia gol alle loro squadre ridicole...  https://t.co/s19t1WQoWq,negative
"@realvarriale @GiusCandela @arekmilik9 @CagliariCalcio @sscnapoli Parliamo anche dell'arbitraggio scandaloso di #doveri caro #varriale

questo campionato Ã¨ una farsa dall'a alla z e sinceramente non riesco nemmeno piÃ¹ a godere per una vittoria. E' UN SISTEMA COMPLETAMENTE MARCIO!",negative
"@AlessioRNl4 @joaome17 Non lo sopporto piÃ¹, quando penso che ha indossato la 10 mi sale il crimine",negative
"@realvarriale @sscnapoli @kkoulibaly26 Niente..@realvarriale non capisce.
Proprio non capisce.",negative
@realvarriale @KMbappe @G_Higuain @PauDybala_JR Questa cazzata te la potevi risparmiare!!,negative
"@realvarriale @Francia @neymarjr Cade? LÂunico che non Ã¨ mai stato in piedi Ã¨ @neymarjr. Un sopravvalutatissimo fenomeno da baraccone. PasserÃ  alla storia per i suoi continui cambi di look, per le sceneggiate e basta. Pessimo attore. #Neymerola",negative
"@dani3le94 @OfficialRadja Si anche per quello non ne vale la pena, anche perchÃ© non Ã¨ un giocatore continuo",negative
@realvarriale @kkoulibaly26 @sscnapoli @Lor_Insigne Ã un paese di mafia e mafiosi. Non ci spero piÃ¹. Siamo ridicoli. Al momento giusto guarda caso il Napoli ha espulsioni rigori ecc.... l'ordine Ã¨ arrivato e via puniti. Abbasso l'Italia. Forza Maradona e aveva ragione.,negative
@bonucci_leo19 Pippone di merda ti contestano anche i tuoi tifosi ora ahahahah uomo di merda scarso,negative
"@antocarboni91 @Asabob20 Il primo era un bidone anche a Vinovo, ma non avendo alternative devi schierarlo. Il secondo, visto il livello mediocre delle prestazioni, non capisco come faccia ad essere ancora titolare",negative
@KeitaBalde @Inter Stronzo provocatore sei peggio dei razzisti,negative
@Mau_Romeo @Codacons @CarloRienzi @Cristiano @juventusfc Non ho mai capito il senso di queste ass. Inutili ancorchÃ©  dannose. Braccia rubate alla terra,negative
"io comunque non mi spiego che abbia in test Monchi per aver dato @OfficialRadja all'inter per 22 milioni piÃ¹ Santon e Zaniolo. 
Anche avesse un senso economico, che non ha, ho tattico per @OfficialASRoma, che non ha, stai comunque favorendo una rivale per lo scudetto. Follia",negative
@piperitafrancy @SergioRamos Sempre stato una persona di merda,negative
@simeonegiovanni Devi solo vergognarti per il gesto che hai rivolto verso di noi! Tu non meriti questa maglia! Chiedi scusa almeno!,negative
Dovevamo vincerla! Occasione sprecata. Due interventi da fuoriclasse di Gigio e un @TimoeB08 che ad ogni partita si rivela giocatore fondamentale e di altissimo livello. Purtroppo il resto della squadra Ã¨ stato poco incisivo. Peccato davvero @acmilan,negative
"@SergioRamos @MoSalah Ramos Antisportivo, Real Ladrone!  Solo rubando, Pessimo. Via dal football, esempio di antisportivitÃ . Ramos Vergogna del football mondiale. Il Real gana solo rubando: Bayer, Dortmund, Chelsea, Psg, Juve...Vergogna!",negative
#SeArrivaCR7 vado da @ECavaniOfficial e lo convinco a venire a #Napoli poi vado da @ADeLaurentiis e lo convinco a comprarlo poi vado da #Alkhelaifi e.....e niente cazzo gli dico che non parla italiano,negative
@Inter @OfficialRadja @Gazzetta_it Nell'ultimo anno la grafica degli annunci Ã¨ peggiorata di brutto. Almeno la qualitÃ  degli acquisti non ne ha risentito anzi,negative
Ma vendere @OfficialRadja allÂ@Internazionale non mi sembra una furbata! Io non ci voglio credere...,negative
@realvarriale @jimmyjimmy88 @KMbappe @G_Higuain @PauDybala_JR Ti sei ridotto a sparare puttantate perchÃ© pure i tuoi colleghi ti schifano.  Madonna che tristezza,negative
@cocielo forse sono io che sono troppo ingenuo e buonista ma nella battuta di @cocielo su @KMbappe non ci vedo nessuna sfumatura razzista per me era per sottolineare la velocita con cui ha seminato i difensori Argentini ma purtroppo viviamo in un mondo ipocrita,negative
"@romy_sgro @G_Higuain Mah..,sarÃ  stata anche una operazione di mercato...perÃ² che stronzata...?",negative
"@Mikyss78 @justFabr1 @Cristiano Non potevi esprimere meglio il mio pensiero, cosÃ¬ ti ho copiato",negative
"@Inter @MPolitano16 @MauroIcardi Primo tempo schifoso. 0 intensitÃ , 0 grinta. Tanto so giÃ  come finirÃ ! CosÃ¬ non si va da nessuna parte!",negative
PerchÃ© @TorinoFC_1906  #WalterMazzarri continua a fare giocare @SimoneZaza che oltre a non essere utile alla causa del #Toro fa pure danni (come stasera)?,negative
"@juventusfc @Cristiano nelle 2 partite contro il Napoli non m impressionÃ² piÃ¹ d tanto, mi aspetto piÃ¹ che venga a fare passerella nelle partite sassuolizzate della Juventus...magari con qualche tripletta,e i fessacchiotti ci cascano tutti.",negative
"@OfficialASRoma @cengizunder @D_10Perotti SocietÃ  vergognosa, ridicoli!!!",negative
@leonsfdo @OfficialRadja caro Monchi sei ancora in tempo per evitare di fare questa enorme stronzata https://t.co/aVklbfuBu3,negative
@riotta @BeppeSala @Inter @kkoulibaly26 Con il calcio ci sono sempre problemi. Da quando giocavo al Liceo ad ora me ne sono allontanato. Non mi piace il tifo e non mi piace tutto il mondo che c'Ã¨ intorno.,negative
@MattiaFavata @Rafinha @Inter Ha un poÂ rotto il cazzo sta cosa. Leggermente ridicola.,negative
"@Mikyss78 @annatrieste @sscnapoli @Cristiano @mattinodinapoli Non date peso a sta complessata. Pensa di essere importante, invece non vale un beato cazzo.",negative
Non sono stupito che tu abbia le noccioline nel cervello @carlos7bacca... https://t.co/go5W6t3r7O,negative
"@LucaLeo89 @romeoagresti @GianniBalzarini @Cristiano ma per caritÃ , vanno ignorati questi mitomani.",negative
"@MuseeLouvre @equipedefrance @FrenchTeam @FIFAWorldCup @fifaworldcup_fr @AntoGriezmann @FFF @paulpogba @samumtiti @raphaelvarane Dai avete fatto una gran cafonata senza alcun motivo. Ammettetelo, chiedete scusa e cancellate cosÃ¬ tutto torna come prima. Possiamo ricominciare ad odiarvi senza un motivo. Se ce ne date uno non Ã¨ piÃ¹ divertente la cosa",negative
@AntonioCorsa @Zer0Tituli @PauDybala_JR Ma come si fa a mettere in pubblico un articolo del genere... semplicemente imbarazzante,negative
@OfficialRadja Belgio Giappone 0 2 manca il #ninjaRadja per forza. FORZA Inter.,negative
"Loro hanno picchiato tutta la partita, ma ovviamente #Banti vede quello che gli pare, #Bentancur 2 falli e 2 gialli. @bonucci_leo19 oggi a dir poco imbarazzante!",negative
@MauroIcardi Questo Ã¨ il livello. Triste... https://t.co/URDVSvYyCu,negative
Adesso non posso mica lanciare un altro #Challenge per @paulpogba!!! Che devo fare #MilanoTorinoMilano??? #FinoAllaFine,negative
"Vende @OfficialRadja cosÃ¬ in questo modo a queste condizioni , Ã¨ praticamente come infilarsi un dildo nel culo ...",negative
"Quanta ipocrisia, tutti esprimono solidarietÃ  a @kkoulibaly26 anche @Cristiano. Peccato che ogni domenica tutti sordi ai cori Vesuvio lavali col fuoco! Vero mister educazione @OfficialAllegri ? #InterNapoli #ForzaNapoliSempre",negative
"@ilsidero @ECavaniOfficial @sscnapoli Fate un comunicato generale se proprio ci tenete a smentire la notizia su Cavani(che Ã¨ vera). Ma prendere per il culo gente che lavora seriamente, e fare questi giochini ridicoli Ã¨ vergognoso.",negative
@Zio_FranK_1 @MonacoFilippo @annatrieste @PReina25 Stronzo io ho 60 anni ! Drogato ci sei tu che non capisci che tifi per una merda di squadra ! 37 scudetti e due coppe campioni regalate ! Vi hanno bruciato proprio il cervello la famiglia di torino ! Se non avessero tutti sti idioti di tifosi che si ammoccano di tutto ....ciaone,negative
@chiellini @juventusfc Che maleducato che sei! Manco un ringraziamento alla terna! Bastava dire grazie Valeri! E che cazz!!!,negative
@Antoing83 @IlCorrDelCalcio @marca Carissimo ma tu immagini un campione come @Cristiano che non partecipa alle coppe europee e di conseguenza fuori dalla lotta al pallone dÂoro.. io prima di motivazioni parlavo di questo.. o passare da benzema a kalinic da mordic a Locatelli dai ma di che stiamo parlando cazzo?!,negative
"Campo orribile, ritmo e agonismo del Toro altissimi per 60'. Gara brutta. Nel 2Â°tempo meglio la Juve che torna in controllo della gara e vince con @Cristiano. Una domanda per mister @OfficialAllegri: come mai nessun cambio? #TorinoJuventus",negative
@kkoulibaly26 La stupiditÃ  non ha fine. Scusa dagli interisti sani,negative
"@juventusfc @Cristiano Ma questa signora, sempre triste ed imbronciata. La prossima volta, vada con un operaio, forse le ritornera' il sorriso. Qualsiasi foto, sempre questo broncio, ma che avra' mai.",negative
@DAZN_IT @Cristiano Ma postate solo gobbi per pubblicizzarvi? GiÃ  marcate male...,negative
@DiMarzio pagliacciata indecente....fossi in @kkoulibaly26 bloccherei questo utilizzo della sua immagine di una tifoseria ipocrita e soprattutto falsa,negative
Fallo laterale e @Fede2Fazio dorme! Ma perchÃ© dobbiamo vivere questo schifo! #JuveRoma,negative
Ahahahahahahahaha @PauDybala_JR sei solo un sopravvalutato #NigeriaArgentina,negative
@OfficialASRoma dopo la vendita coatta del #Gladiatore @OfficialRadja disdico e non rinnovo lÂabbonamento. LÂavete messo pure nella campagna abbonamenti https://t.co/5iCDFwV1iy e poi lo vendete? #marketing di merda!,negative
"@kkoulibaly26 Come sostenitore dell'Inter, dico che non ci rappresentano. Mi scuso per quelli sfortunati. Nessuno dovrebbe passare attraverso questo, e spero che questo non si ripeterÃ  piÃ¹.",negative
"Con la #Fiorentina trovÃ² il muro, ma ora #Sarri (ri)prova a portarsi dietro @vecino in Premier

https://t.co/y5QljU8vkM",negative
"Vorrei dire a @joaome17, se sai giocare lo sai fare in tutti i campionati.. era meglio dire non posso giocare in grandi club... anche al @WestHamUtd hai fatto schifo... forse puoi giocare solo in Portogallo... il problema non Ã¨ l'Italia fidati...",negative
"@realvarriale @gallobelotti ..la Var non funziona x i gobbi... spero che continuate a denunciare questo schifo #pistocchi 
Hasta la Revolucion Siempre",negative
"@LorisKarius Cazzo tene della finale, te scopi dalla mattina alla sera",negative
"Su quelli che arriveranno non mi esprimo... Attendo.
Su quello che parte dico che Ã¨ tutta una grande delusione... allÂinter, da spalletti, che a Roma lo aveva fatto diventare una macchina da guerra. 

Stop. Staremo a vedere.
Grazie di tutto @OfficialRadja 

Forza Roma.",negative
@ilpedidavide @realvarriale @gallobelotti E che femmena sbagliata!!!Checca isterica,negative
@douglascosta devi solo vergognarti ....augurare la morte di un collega! Evidentemente lo stile il tuo nuovo Club giÃ  fa parte del tuo #DNA  #VERGOGNA @juventusfcen @jtv212 @tuttosport @CorSport @Gazzetta_it @CucchiRiccardo @DSportiva,negative
"@realvarriale @Duado02 @G_Higuain @sscnapoli @juventusfc Anche alla Juve ha provato a legare il suo nome ad un'impresa memorabile, purtroppo non ci Ã¨ riuscito. A Napoli era il Re dopo una bella stagione, alla fine di quella prima era molto piÃ¹ uno scarto di adesso.",negative
@kkoulibaly26 Tu sei oltre quei deficienti!!!,negative
@bonucci_leo19 @juventusfc Hai giocato male...forse un pochino di riposo per recuperare energie. ..neanche un lancio da diverse partite. cerca lavorare sulle marcature..tuo punto debole. Vogliamo perfezione. ..cmq sempre grinta ammirevole,negative
"@Divino_2 @realvarriale @kkoulibaly26 @sscnapoli @Lor_Insigne Quindi insigne poteva prendere a scarpate Keita senza problemi, tanto era colpa del designatore? Questa gente fa schifo.",negative
@Ryos_27 @joaome17 L ha tolta prima e ha messo quella del Portogallo piuttosto di quella dell' Inter. Vergognoso.,negative
"@kkoulibaly26 Forza fratello, non scoraggiarti.
alcuni idioti hanno ancora il DNA fascista nel loro sangue.",negative
