text,label,sentiment,dominant_sentiment
mi sento così super realizzato che ho persino dimenticato di cosa avrei scritto,joy,"Negative: 0.0005382%,
Neutral: 0.0058093%,
Positive: 0.9936525%",POSITIVE
mi sento meno inutile in una giornata come questa lol,joy,"Negative: 0.9544576%,
Neutral: 0.0097723%,
Positive: 0.0357700%",NEGATIVE
mi rifiuto di restare in silenzio di fronte a degli stronzi che invece di non rispondere o di non essere interessati fanno di tutto per far sentire di merda qualcuno,anger,"Negative: 0.9939007%,
Neutral: 0.0058122%,
Positive: 0.0002871%",NEGATIVE
ho appena iniziato a prenderlo ieri e mi sento un po' strano,joy,"Negative: 0.9792790%,
Neutral: 0.0192250%,
Positive: 0.0014960%",NEGATIVE
Mi sento davvero eccitato con tutto questo nuovo potere,joy,"Negative: 0.0001546%,
Neutral: 0.0012624%,
Positive: 0.9985830%",POSITIVE
"Mi sento rifiutato, ho poca autostima e sono senza scopo",sadness,"Negative: 0.9934542%,
Neutral: 0.0062425%,
Positive: 0.0003033%",NEGATIVE
Ho lasciato che le emozioni penetrassero nel processo decisionale e ho finito per provare risentimento,sadness,"Negative: 0.8896710%,
Neutral: 0.1093393%,
Positive: 0.0009897%",NEGATIVE
in realtà mi sento più energico del solito piuttosto che svuotato,joy,"Negative: 0.0011856%,
Neutral: 0.0173708%,
Positive: 0.9814436%",POSITIVE
"Comincio a sentirmi un po' più energico quando i ragazzi non mi sfiniscono, ovviamente",joy,"Negative: 0.0001712%,
Neutral: 0.0039204%,
Positive: 0.9959085%",POSITIVE
Spero che le tue parole ti facciano sentire coraggioso e spaventato e tutto il resto,optimism,"Negative: 0.0413531%,
Neutral: 0.4911160%,
Positive: 0.4675309%",NEUTRAL
"sento che la nostra cultura e la nostra storia artistica stanno lentamente scivolando via, tranne che nei piccoli gruppi che cercano di mantenerla viva",sadness,"Negative: 0.0271105%,
Neutral: 0.4967802%,
Positive: 0.4761093%",NEUTRAL
semplicemente non mi sentivo ispirato a scrivere sul blog e francamente creare post sul blog era diventato un lavoro ingrato,sadness,"Negative: 0.9971842%,
Neutral: 0.0026591%,
Positive: 0.0001567%",NEGATIVE
mi sento un po' ridacchiare qui,joy,"Negative: 0.0232881%,
Neutral: 0.3614700%,
Positive: 0.6152419%",POSITIVE
"Non pensavo nemmeno di mettermi le scarpe, camminavo sulla neve e potevo sentire il calore dell'amore divino che emanava dal suo spirito",joy,"Negative: 0.0000911%,
Neutral: 0.0043558%,
Positive: 0.9955530%",POSITIVE
"Mi sento ancora violento, ma la mia idea di torturare è molto più docile rispetto a ieri",anger,"Negative: 0.0263261%,
Neutral: 0.0429696%,
Positive: 0.9307043%",POSITIVE
"A volte sento un dolore sordo alla gamba mentre sono seduto, ma penso che sia normale a questo punto",optimism,"Negative: 0.0030407%,
Neutral: 0.5194817%,
Positive: 0.4774776%",NEUTRAL
"non lo so, mi sento così inutile",sadness,"Negative: 0.9968162%,
Neutral: 0.0030050%,
Positive: 0.0001789%",NEGATIVE
"Mi piacerebbe aprire un giorno un salone di bellezza per donne vere, da qualche parte dove coloro che non hanno necessariamente una pelle perfetta potranno venire senza sentirsi intimidite",joy,"Negative: 0.0087691%,
Neutral: 0.2514662%,
Positive: 0.7397648%",POSITIVE
"Voglio e non voglio, ma sto iniziando a provare risentimento perché ha mancato tutti i segnali che gli sto inviando",sadness,"Negative: 0.9349546%,
Neutral: 0.0610408%,
Positive: 0.0040046%",NEGATIVE
"Trovo anche che mi dia una leggera carica di energia e forse questa è la mia immaginazione, ma sento anche un legame e una collaborazione con le mie amiche piante, il che è un modo fantastico per iniziare la stagione del giardinaggio, cosa che ho fatto seriamente questo fine settimana e che pubblicherò dettagli durante la settimana a venire",joy,"Negative: 0.0001513%,
Neutral: 0.0026110%,
Positive: 0.9972377%",POSITIVE
mi sento abbastanza sicuro ma mi rendo conto che ci sono influenze esterne che arrivano nel nostro campus ma non ho visto nemmeno le vere forze dell'ordine scendere,fear,"Negative: 0.1524185%,
Neutral: 0.8333831%,
Positive: 0.0141984%",NEUTRAL
non mi sento troppo turbato per questo,optimism,"Negative: 0.0091501%,
Neutral: 0.1872818%,
Positive: 0.8035681%",POSITIVE
"mi sento scosso da quello che ha fatto l'MPS, ma tu rendi tutto migliore",optimism,"Negative: 0.0016410%,
Neutral: 0.0042516%,
Positive: 0.9941074%",POSITIVE
"Ci penserò domani, domani, ma in questo momento sono stanco ed ero già un po' frustrato, quindi mi sento completamente svuotato",sadness,"Negative: 0.9978173%,
Neutral: 0.0018849%,
Positive: 0.0002977%",NEGATIVE
mi sono rialzato dopo essermi sentito invano a causa della risposta di Scarlet riguardo a un messaggio di MySpace,sadness,"Negative: 0.8778985%,
Neutral: 0.1208299%,
Positive: 0.0012715%",NEGATIVE
"mi sento un perdente così patetico, senza talento, non amabile",sadness,"Negative: 0.9978175%,
Neutral: 0.0019493%,
Positive: 0.0002331%",NEGATIVE
"Mi siedo qui a sgranocchiare verdure, hummus e ranch, mi sento molto sconvolto",sadness,"Negative: 0.7902299%,
Neutral: 0.1346190%,
Positive: 0.0751511%",NEGATIVE
"Mi sento, mi prendo cura, sto guarendo, condivido e un legame di sostegno che nutre il medico di base",joy,"Negative: 0.0001060%,
Neutral: 0.0183833%,
Positive: 0.9815107%",POSITIVE
rimasi in piedi ancora per qualche minuto sentendo uno strano e pesante intorpidimento invadermi anche se il mio cuore batteva più forte poi lentamente mi sedetti di nuovo a pensare,sadness,"Negative: 0.4078743%,
Neutral: 0.4769628%,
Positive: 0.1151630%",NEUTRAL
sento che dovrei dire quello che voglio dato che in effetti stai leggendo il mio diario sento che molti dei miei amati lettori si stanno offendendo per alcune delle cose che dico e pubblico qui,anger,"Negative: 0.0007988%,
Neutral: 0.0266589%,
Positive: 0.9725424%",POSITIVE
Penso di essere arrabbiato con me stesso per essermi sentito così stanco dopo soli cinque mesi di allattamento,anger,"Negative: 0.9954754%,
Neutral: 0.0043255%,
Positive: 0.0001991%",NEGATIVE
ho concluso che se mia moglie mi avesse tradito con un uomo mi sarei sentito tradito e devastato e la mia fiducia in lei sarebbe crollata,sadness,"Negative: 0.9913550%,
Neutral: 0.0084214%,
Positive: 0.0002235%",NEGATIVE
"mi sono sentito ancora più frustrato e scoraggiato quando ho realizzato che la mia reputazione era stata danneggiata, ma ho anche capito che avevo una scelta: potevo provare risentimento per la situazione in cui mi trovavo o ricostruire la mia buona reputazione",sadness,"Negative: 0.9977642%,
Neutral: 0.0018680%,
Positive: 0.0003678%",NEGATIVE
"Mi sento così malinconico tutto il giorno, so che è perché ne ho letto di nuovo i vantaggi",sadness,"Negative: 0.0002943%,
Neutral: 0.0035413%,
Positive: 0.9961644%",POSITIVE
Spero che tu lo faccia perché altrimenti tua moglie inizierà a pensare che non sia già poco importante nella tua vita,optimism,"Negative: 0.0977948%,
Neutral: 0.8397442%,
Positive: 0.0624611%",NEUTRAL
"sono arrivato lì, non mi sono sentito troppo male, non mi sono sentito molto diverso, se devo essere sincero",sadness,"Negative: 0.0009187%,
Neutral: 0.0083045%,
Positive: 0.9907769%",POSITIVE
"semplicemente non sopporto quella sensazione di trascinamento dei colori ad olio, quindi sono felice di aver avuto la trama sottostante sul legno per dare al dipinto un tocco in più",joy,"Negative: 0.0006305%,
Neutral: 0.0020895%,
Positive: 0.9972800%",POSITIVE
scrivo per coloro a cui è stato detto che sono deboli o che i loro punti di forza sono punti deboli e si sono vergognati,sadness,"Negative: 0.9237488%,
Neutral: 0.0758339%,
Positive: 0.0004173%",NEGATIVE
"non so se sia normale sentirmi irritabile e piangente in questa fase della gravidanza, ma ultimamente mi sono sentita davvero triste e delusa per non aver partorito lo scorso fine settimana dopo che avevo avuto dolori del travaglio da venerdì mattina presto fino al mattino di sabato",sadness,"Negative: 0.9981505%,
Neutral: 0.0015893%,
Positive: 0.0002601%",NEGATIVE
"mi sento semplicemente orribile, inamabile e profondamente dispiaciuto per me stesso",sadness,"Negative: 0.9979438%,
Neutral: 0.0016977%,
Positive: 0.0003585%",NEGATIVE
Mi sento un po' irritato perché l'anno scolastico è finito a metà e tutto quello che ha ricevuto sono parole,anger,"Negative: 0.2315931%,
Neutral: 0.0153776%,
Positive: 0.7530292%",POSITIVE
mi sentivo ignorato mentivo per metà o nessuna verità omissione evitamento di essere escluso dalle cose come se per te fosse solo un gioco e come se davvero non mi volessi tra i piedi,anger,"Negative: 0.9711393%,
Neutral: 0.0284565%,
Positive: 0.0004042%",NEGATIVE
Ero felice di sentire il suo abbraccio e devastato di non essermi messo in contatto prima,sadness,"Negative: 0.0006821%,
Neutral: 0.0107124%,
Positive: 0.9886054%",POSITIVE
mi sento in colpa e mi sento come se non fossi leale e mi sento come se la stessi addirittura tradendo,disgust,"Negative: 0.9956226%,
Neutral: 0.0041742%,
Positive: 0.0002032%",NEGATIVE
"so che Dio ha un grande piano per la mia vita, ma non riesco a trattenermi dall'essere impaziente e so che è brutto, ma a volte, beh, quasi sempre gli faccio domande su questo argomento",sadness,"Negative: 0.2698556%,
Neutral: 0.1539756%,
Positive: 0.5761688%",POSITIVE
Immagino di sentirmi piuttosto leale nei loro confronti dato che alla fine ho intenzione di abbandonare la nave a metà/fine settembre per fuggire dalla California,optimism,"Negative: 0.1289752%,
Neutral: 0.3689498%,
Positive: 0.5020750%",POSITIVE
Penso che questo sia un numero perfettamente accettabile dato che il bambino sta davvero iniziando ad affollare i miei polmoni un po' di più adesso,joy,"Negative: 0.0007277%,
Neutral: 0.0011027%,
Positive: 0.9981695%",POSITIVE
mi sento davvero così tranquillo in questo momento mentre scrivo questo,joy,"Negative: 0.0001195%,
Neutral: 0.0020034%,
Positive: 0.9978771%",POSITIVE
Spero che lei ti lasci e spero che tu abbia il cuore spezzato per aver rovinato il tuo matrimonio,sadness,"Negative: 0.9959767%,
Neutral: 0.0036682%,
Positive: 0.0003552%",NEGATIVE
"mi sento come se non fossi rimasto fermo dal mio compleanno, cosa che adoro",joy,"Negative: 0.0001648%,
Neutral: 0.0013842%,
Positive: 0.9984510%",POSITIVE
mi sento dubbioso e ho paura,fear,"Negative: 0.9543291%,
Neutral: 0.0449485%,
Positive: 0.0007224%",NEGATIVE
"mi sento onorato che questa piccola persona che conosco solo da poco tempo sentisse di potersi fidare abbastanza di me, nonostante gli altri adulti intorno a lui fossero così orribili",joy,"Negative: 0.0001711%,
Neutral: 0.0017431%,
Positive: 0.9980859%",POSITIVE
odiavo sentirmi stupido,anger,"Negative: 0.9965918%,
Neutral: 0.0032486%,
Positive: 0.0001597%",NEGATIVE
Adoro quei ragazzini eppure mi sento così impotente,sadness,"Negative: 0.7668081%,
Neutral: 0.0262769%,
Positive: 0.2069150%",NEGATIVE
"mi sento come se fossi semplicemente una brava attrice, allora forse",joy,"Negative: 0.0002836%,
Neutral: 0.0203693%,
Positive: 0.9793471%",POSITIVE
mi sento brutto e triste e voglio solo smettere di paragonarmi,sadness,"Negative: 0.9978296%,
Neutral: 0.0019610%,
Positive: 0.0002093%",NEGATIVE
Ho fatto cose che mi ero sempre chiesto e per le quali ora provo rimorso,sadness,"Negative: 0.9881508%,
Neutral: 0.0116024%,
Positive: 0.0002468%",NEGATIVE
ammetto che mi sento come se avessi poco ma quel poco sono deciso a offrirlo poco a poco al Signore per fare quello che vuole quando vuole dove vuole come vuole,optimism,"Negative: 0.0399312%,
Neutral: 0.5199531%,
Positive: 0.4401157%",NEUTRAL
non mi sentivo particolarmente comprensivo,sadness,"Negative: 0.9803773%,
Neutral: 0.0189566%,
Positive: 0.0006662%",NEGATIVE
"Accetto il farmaco finché non mi sento troppo turbato da loro, non ne avrò mai tutti i benefici",sadness,"Negative: 0.9075106%,
Neutral: 0.0615873%,
Positive: 0.0309020%",NEGATIVE
"Non intendo dire che questo sia duro, egoista o indifferente, ma sento che i miei lettori trarranno maggior beneficio dal contenuto che fornisco piuttosto che da ciò che è collegato a una festa",optimism,"Negative: 0.0006798%,
Neutral: 0.0027644%,
Positive: 0.9965558%",POSITIVE
"mi rendo conto che sembro un po' eccessivo drammatico quando lo dico, ma se la pensi sinceramente in questo modo hai chiaramente mancato il punto di tutti questi post",sadness,"Negative: 0.9622686%,
Neutral: 0.0371001%,
Positive: 0.0006312%",NEGATIVE
"non avevo voglia di spiegarle che sono sinceramente curioso e voglio imparare, capire e almeno avere un'idea di quello che la gente mi dice",disgust,"Negative: 0.0461373%,
Neutral: 0.1439736%,
Positive: 0.8098891%",POSITIVE
mi sento come se stessi correndo in giro senza alcun senso di direzione o desiderio di uno scopo o di obiettivi di vita,sadness,"Negative: 0.0039355%,
Neutral: 0.2236404%,
Positive: 0.7724242%",POSITIVE
mi sento stranamente sconfitto,sadness,"Negative: 0.9722170%,
Neutral: 0.0270042%,
Positive: 0.0007788%",NEGATIVE
"Sembro disperato e patetico a me stesso, ma mi sento frenetico nel bisogno di lui",sadness,"Negative: 0.9913805%,
Neutral: 0.0082465%,
Positive: 0.0003729%",NEGATIVE
ho lasciato la gastro impressionato,joy,"Negative: 0.0010070%,
Neutral: 0.0167812%,
Positive: 0.9822119%",POSITIVE
mi dispiace per coloro che hanno dovuto lasciare focolare e casa per dedicarsi alla vendita,sadness,"Negative: 0.5060751%,
Neutral: 0.4903848%,
Positive: 0.0035400%",NEGATIVE
Sono arrivato a Natale con un atteggiamento ottimista riguardo al futuro e speranzoso di aver finalmente alle spalle i ricoveri ospedalieri,optimism,"Negative: 0.0019555%,
Neutral: 0.3032476%,
Positive: 0.6947969%",POSITIVE
mi sento fedele a un href http www,optimism,"Negative: 0.0002875%,
Neutral: 0.0248995%,
Positive: 0.9748130%",POSITIVE
mi sento solo molto ingannato e piuttosto spaventato di essere stato invaso in questo modo,fear,"Negative: 0.9757189%,
Neutral: 0.0221051%,
Positive: 0.0021760%",NEGATIVE
mi sento ancora eccitato da quei piccoli blog http a href,joy,"Negative: 0.0001459%,
Neutral: 0.0066131%,
Positive: 0.9932410%",POSITIVE
"mi è stato insegnato a lamentarmi e a sentirmi infelice, ma solo di recente ho capito chiaramente l'importanza della gratitudine e ho iniziato a renderla importante nella mia vita",optimism,"Negative: 0.0011477%,
Neutral: 0.0139270%,
Positive: 0.9849252%",POSITIVE
Non mi sono sentito davvero così colpito da Houston quando sono venuto qui l'ultima volta,anticipation,"Negative: 0.0336005%,
Neutral: 0.0980417%,
Positive: 0.8683578%",POSITIVE
in realtà mi sento più compassionevole nei loro confronti,optimism,"Negative: 0.0067113%,
Neutral: 0.0110998%,
Positive: 0.9821890%",POSITIVE
"ho chiesto a qualcuno se confermavano i miei sentimenti e mi hanno ignorato, quindi immagino di aver continuato",anticipation,"Negative: 0.9127764%,
Neutral: 0.0857139%,
Positive: 0.0015098%",NEGATIVE
l'ho fatto ieri sera e mi sono svegliato intontito fino all'ora di pranzo,sadness,"Negative: 0.8293028%,
Neutral: 0.1673865%,
Positive: 0.0033107%",NEGATIVE
Mi sento estremamente appassionato di questo argomento perché quella persona ero io,optimism,"Negative: 0.0001208%,
Neutral: 0.0028685%,
Positive: 0.9970107%",POSITIVE
"Sapevo esattamente ciò di cui aveva bisogno, ciò di cui ogni ragazzo ha bisogno quando si sente sopraffatto, James Bond",anticipation,"Negative: 0.0015922%,
Neutral: 0.2233083%,
Positive: 0.7750995%",POSITIVE
mi sento bene però,joy,"Negative: 0.0004008%,
Neutral: 0.0026748%,
Positive: 0.9969245%",POSITIVE
Mi sento sempre trionfante quando il mio contenitore per la raccolta differenziata è traboccante e il contenitore della spazzatura contiene solo rifiuti domestici,joy,"Negative: 0.1021223%,
Neutral: 0.2094013%,
Positive: 0.6884764%",POSITIVE
mi sento ancora un po' scettico,fear,"Negative: 0.9880270%,
Neutral: 0.0109382%,
Positive: 0.0010349%",NEGATIVE
Normalmente vorrei mangiarlo quando sento che il mondo è noioso,sadness,"Negative: 0.9947738%,
Neutral: 0.0049941%,
Positive: 0.0002321%",NEGATIVE
"Voglio solo qualcuno che mi faccia sentire terrorizzato, qualcuno che mi faccia dire all'impazzata che sono innamorato, sono terrorizzato per la prima volta",fear,"Negative: 0.9883767%,
Neutral: 0.0097642%,
Positive: 0.0018591%",NEGATIVE
Ero ancora più pesante e mi sentivo senza speranza,sadness,"Negative: 0.9888074%,
Neutral: 0.0074775%,
Positive: 0.0037150%",NEGATIVE
mi sento come se volessi nascondermi ed essere distratto allo stesso tempo,sadness,"Negative: 0.8985139%,
Neutral: 0.1006702%,
Positive: 0.0008160%",NEGATIVE
"So che lo fai solo perché lo voglio, non perché ti senti sottomesso o addirittura sessuale",anger,"Negative: 0.3331799%,
Neutral: 0.6561868%,
Positive: 0.0106334%",NEUTRAL
Continuerò a sentire questo dolore e sofferenza nel petto ogni volta che respiro,sadness,"Negative: 0.9546727%,
Neutral: 0.0254382%,
Positive: 0.0198891%",NEGATIVE
ho la sensazione di non essere più gravato da coloro che devo andare in giro in punta di piedi e stare attento a ciò che dico o sento è incredibile,sadness,"Negative: 0.0001721%,
Neutral: 0.0012616%,
Positive: 0.9985663%",POSITIVE
Penso che sia stato molto scortese mettere una macchina fotografica così vicino al volto di qualcuno in qualsiasi situazione,anger,"Negative: 0.9822586%,
Neutral: 0.0175429%,
Positive: 0.0001986%",NEGATIVE
ho imparato che le aspettative delle persone non vengono sempre soddisfatte e potresti lasciarti immensamente deluso per la maggior parte del tempo,sadness,"Negative: 0.9982333%,
Neutral: 0.0013697%,
Positive: 0.0003969%",NEGATIVE
