text,label,sentiment,dominant_sentiment
"di solito mi piace Sam, ma a volte diventa addirittura piagnucoloso e devo ammettere che tutti gli errori che ha commesso a causa della rivalità e dell'orgoglio tra fratelli che alla fine hanno portato alla fine della stagione mi hanno fatto sentire meno tragico riguardo all'intera faccenda",sadness,"Negative: 0.9514273%,
Neutral: 0.0457117%,
Positive: 0.0028610%",NEGATIVE
"Spero che oggi si senta generosa e mi offra cibo giapponese o qualcosa del genere ahah, buona giornata",joy,"Negative: 0.0000962%,
Neutral: 0.0026205%,
Positive: 0.9972832%",POSITIVE
mi sento un po' offeso,anger,"Negative: 0.9572003%,
Neutral: 0.0421057%,
Positive: 0.0006939%",NEGATIVE
mi offendo facilmente quando sento che la mia intelligenza viene insultata,anger,"Negative: 0.5763690%,
Neutral: 0.3252874%,
Positive: 0.0983436%",NEGATIVE
"mi sento sempre un po' a disagio quando commento il blog di qualcuno perché invariabilmente vado sulle tracce dei conigli e mi sento come se avessi esagerato, quindi vorrei dirti che se ti ritrovi a sentirti allo stesso modo non mi dispiace minimo",sadness,"Negative: 0.9866505%,
Neutral: 0.0129424%,
Positive: 0.0004071%",NEGATIVE
sento che forse stiamo arrivando al punto della serie tv in cui lo show è incredibilmente popolare ma purtroppo gli scrittori stanno arrivando alla fine delle loro trame e presto non ci sarà più nulla per mantenere la trama fluttuante,sadness,"Negative: 0.9933236%,
Neutral: 0.0062137%,
Positive: 0.0004626%",NEGATIVE
"mi stavo divertendo con questo ricordo e allo stesso tempo mi sentivo come quel ragazzo in quel film, stordito e confuso, che dice che io continuo a invecchiare e le ragazze mantengono la stessa età",sadness,"Negative: 0.1251114%,
Neutral: 0.0438294%,
Positive: 0.8310593%",POSITIVE
"dovevo continuare ad applicare la mia politica di non giocare, il che significava che continuavo ad arrabbiarmi due volte al giorno una volta durante un orribile riconsegna mattutino e una volta nel pomeriggio quando ricordavo a Noah che no, non poteva giocare a causa del brutto rientro a causa della mancanza della mamma",anger,"Negative: 0.9669359%,
Neutral: 0.0325326%,
Positive: 0.0005315%",NEGATIVE
mi sono svegliato sentendomi intontito e scontroso e come se l'ultima cosa che volevo fare fosse preparare la cena,sadness,"Negative: 0.8923872%,
Neutral: 0.1066631%,
Positive: 0.0009498%",NEGATIVE
mi sveglio con la sensazione che mi succeda qualcosa di terribilmente brutto prima ancora di avere la possibilità di mettere un arto fuori dalle coperte,fear,"Negative: 0.9424508%,
Neutral: 0.0559706%,
Positive: 0.0015785%",NEGATIVE
Sento Dio nella mia vita più di quanto abbia mai sentito prima e le cose sono così meravigliose in questo momento,joy,"Negative: 0.0001901%,
Neutral: 0.0010133%,
Positive: 0.9987966%",POSITIVE
"mi sento come se fossi stato un amico negligente, ma è dovuto al fatto che mi sentivo un ostacolo, quindi me ne sto alla larga",sadness,"Negative: 0.8765489%,
Neutral: 0.1180426%,
Positive: 0.0054086%",NEGATIVE
"Non lo sapevo, non potevo guardare il mare e il cielo senza sentirmi leggermente scontento",sadness,"Negative: 0.8716541%,
Neutral: 0.0927741%,
Positive: 0.0355719%",NEGATIVE
"Odio sentirmi così, è una stronzata, ok, ho finito, ciao",anger,"Negative: 0.9960828%,
Neutral: 0.0037096%,
Positive: 0.0002075%",NEGATIVE
ho assaggiato alcuni biscotti Hari Raya e sentendomi goloso andrei a prenotare in anticipo il loro kueh makmur e la crostata perché conosco i loro standard igienici e gli ingredienti,joy,"Negative: 0.0007249%,
Neutral: 0.0683577%,
Positive: 0.9309174%",POSITIVE
Mi siedo qui sentendomi svuotato e mi chiedo davvero cosa farò quando raggiungerò quel punto,sadness,"Negative: 0.0395180%,
Neutral: 0.8051057%,
Positive: 0.1553761%",NEUTRAL
"compro qualcosa esco e guardo cos'altro non ho comprato e poi, dopo un po' di confronti qua e là, all'improvviso mi sento insoddisfatto del mio acquisto",sadness,"Negative: 0.9957542%,
Neutral: 0.0037209%,
Positive: 0.0005249%",NEGATIVE
Mi sono sentito incredibilmente inadeguato più del solito e sono arrivato a un punto in cui mi sento quasi paralizzato,sadness,"Negative: 0.9947478%,
Neutral: 0.0047845%,
Positive: 0.0004677%",NEGATIVE
Sono stupito di quanti uomini affermino di non sentirsi amati se la casa è disordinata e devono preparare la cena,disgust,"Negative: 0.0084926%,
Neutral: 0.2365337%,
Positive: 0.7549736%",POSITIVE
sento che un fine settimana irrequieto si sta avvicinando,sadness,"Negative: 0.0152164%,
Neutral: 0.5164337%,
Positive: 0.4683499%",NEUTRAL
"mi sento brutto, mi copro con una bellissima coperta con un vestito finto",sadness,"Negative: 0.9951972%,
Neutral: 0.0045683%,
Positive: 0.0002344%",NEGATIVE
Ho sempre detto che mi sentivo così fortunato ad averlo e oggi quella sensazione è stata rassicurata molte volte,joy,"Negative: 0.0001761%,
Neutral: 0.0018359%,
Positive: 0.9979880%",POSITIVE
"Non riesco a indossare scarpe con il cinturino al lavoro, mi sento strano, quindi ho tolto queste dall'usata Ninewest",sadness,"Negative: 0.9809583%,
Neutral: 0.0184621%,
Positive: 0.0005797%",NEGATIVE
Adoro il fatto di apparire al meglio che posso e di sentirmi benissimo perché mangio bene e mi alleno costantemente,joy,"Negative: 0.0002296%,
Neutral: 0.0009810%,
Positive: 0.9987894%",POSITIVE
un articolo decente che sapevo probabilmente conteneva buone informazioni perché la mia risposta iniziale è stata di sentirmi offeso e di voler discutere nonostante si parlasse di non fare esattamente quello,anger,"Negative: 0.1435483%,
Neutral: 0.2448615%,
Positive: 0.6115903%",POSITIVE
Ci sono momenti in cui mi sento così sopraffatto che i miei occhi si riempiono di lacrime,sadness,"Negative: 0.0010509%,
Neutral: 0.0037641%,
Positive: 0.9951850%",POSITIVE
Ho iniziato a sentirmi grato per il cibo per aver potuto gustare cose così deliziose e ho iniziato a cucinare e preparare pasti sani per la mia famiglia,joy,"Negative: 0.0001900%,
Neutral: 0.0012731%,
Positive: 0.9985369%",POSITIVE
"Non voglio taggare le persone che pensano che sia stupido, ma se ci sono persone là fuori che vogliono essere taggate non vorrei farle sentire sgradite",anger,"Negative: 0.9788136%,
Neutral: 0.0206043%,
Positive: 0.0005820%",NEGATIVE
"che sto prendendo mi sta permettendo di dormire, il che è meraviglioso, ma mi lascia molto intontito e nauseato",sadness,"Negative: 0.7870286%,
Neutral: 0.0178171%,
Positive: 0.1951543%",NEGATIVE
sento una spiacevole stretta allo stomaco quando le porte dell'ascensore si aprono al mio piano,sadness,"Negative: 0.8169115%,
Neutral: 0.1815490%,
Positive: 0.0015394%",NEGATIVE
Sento che questo è un gruppo di grande talento quando si gioca su tutti i cilindri,optimism,"Negative: 0.0001139%,
Neutral: 0.0038249%,
Positive: 0.9960611%",POSITIVE
sento la sua mano su di me per rimanere fedele,joy,"Negative: 0.0001578%,
Neutral: 0.0150509%,
Positive: 0.9847915%",POSITIVE
"ero così concentrato sul mio respiro affannoso, sui miei passi regolari, sulle gocce di sudore sulla fronte, che ho dimenticato di sentirmi socialmente a disagio",sadness,"Negative: 0.0647118%,
Neutral: 0.7140108%,
Positive: 0.2212773%",NEUTRAL
non posso fare a meno di sentirmi così,sadness,"Negative: 0.0027319%,
Neutral: 0.0138146%,
Positive: 0.9834536%",POSITIVE
ho voglia di ordinare il cibo da asporto se vivessi in zona sono ancora curioso di provare alcuni degli altri loro tacos,anticipation,"Negative: 0.0025839%,
Neutral: 0.1020501%,
Positive: 0.8953660%",POSITIVE
sento di aver paura di qualunque cosa accada e direi se è un bene o un male ho solo paura e spero che Dio mi aiuterai in qualunque cosa faccia,fear,"Negative: 0.0357642%,
Neutral: 0.0923319%,
Positive: 0.8719040%",POSITIVE
Entrai nel soggiorno e provai una sensazione orribile che mi faceva male nel profondo dello stomaco,sadness,"Negative: 0.9967397%,
Neutral: 0.0027927%,
Positive: 0.0004676%",NEGATIVE
Sono molto felice che il noto artista visivo finlandese Vesa Kivinen mi abbia chiamato a lavorare con lui,joy,"Negative: 0.0001057%,
Neutral: 0.0021978%,
Positive: 0.9976966%",POSITIVE
"mi sento relativamente sicuro, normale o come potresti chiamarlo",optimism,"Negative: 0.0006918%,
Neutral: 0.6609048%,
Positive: 0.3384035%",NEUTRAL
"mi sento una stronza nel dirlo, ma penso che sabato prossimo voglio solo stare da sola",anger,"Negative: 0.9911583%,
Neutral: 0.0085654%,
Positive: 0.0002763%",NEGATIVE
mi sento molto onorato di essere stato selezionato nella categoria dei volontari ambasciatori dei pazienti che premia i membri del pubblico e il personale che forniscono aiuto e supporto eccezionali attraverso il volontariato o fornendo le opinioni dei pazienti in un forum di partenariato pubblico o in un comitato di pazienti,joy,"Negative: 0.0001019%,
Neutral: 0.0064522%,
Positive: 0.9934458%",POSITIVE
"mi sento piuttosto impotente in tutto questo, quindi la preghiera è lo strumento più efficace che ho perché non ho risposte e non c'è nient'altro che posso offrire loro in questo momento",sadness,"Negative: 0.4417901%,
Neutral: 0.0455634%,
Positive: 0.5126466%",POSITIVE
"So che ti senti piuttosto disgustato dalla continua propaganda di sinistra che il Ministero sforna, ma il pubblico non è così sintonizzato",anger,"Negative: 0.9908035%,
Neutral: 0.0065485%,
Positive: 0.0026480%",NEGATIVE
mi sento compiaciuto e soddisfatto,joy,"Negative: 0.0001408%,
Neutral: 0.0014054%,
Positive: 0.9984539%",POSITIVE
"Ieri mi sono avventurata tra i tessuti e i tessuti per capriccio, sentendomi un po' nervosa sapendo che sarei stata tentata oltre il mio comfort",fear,"Negative: 0.2689580%,
Neutral: 0.6291670%,
Positive: 0.1018750%",NEUTRAL
non avevo nostalgia di casa sapere che si sarebbero riuniti per godersi la cucina di mia madre mi faceva venire voglia di un teletrasporto,joy,"Negative: 0.0044503%,
Neutral: 0.1110875%,
Positive: 0.8844622%",POSITIVE
mi sento brutto e odiato,anger,"Negative: 0.9972867%,
Neutral: 0.0025117%,
Positive: 0.0002016%",NEGATIVE
"sentivo se fosse pazzo, triste, deluso o pacifico",sadness,"Negative: 0.9966398%,
Neutral: 0.0031977%,
Positive: 0.0001625%",NEGATIVE
Sento che abbiamo una squadra abbastanza talentuosa da vincere alcune partite e arrivare fino in fondo al torneo,optimism,"Negative: 0.0002719%,
Neutral: 0.1034885%,
Positive: 0.8962397%",POSITIVE
sento che ero così innocente da avere un solo sogno che riempiva il mio cervello e da impazzire per questo,joy,"Negative: 0.9767259%,
Neutral: 0.0209251%,
Positive: 0.0023490%",NEGATIVE
Non mi sento mai depresso perché io e il mio cancro abbiamo imparato a vivere e dormire insieme,optimism,"Negative: 0.0005225%,
Neutral: 0.0030560%,
Positive: 0.9964216%",POSITIVE
"sento la pressione cadere maggiormente sulle mie spalle e mi sento leggermente dubbioso su me stesso, il che mi porta a pensieri infelici che di solito non sono come il mio io ottimista, devo dire",sadness,"Negative: 0.9912476%,
Neutral: 0.0082484%,
Positive: 0.0005039%",NEGATIVE
mi sento un po' meschino a riguardo,sadness,"Negative: 0.9280974%,
Neutral: 0.0693521%,
Positive: 0.0025505%",NEGATIVE
Il negoziatore di ostaggi sul suo caso la fa sentire fiduciosa per il suo futuro,optimism,"Negative: 0.0002709%,
Neutral: 0.9929060%,
Positive: 0.0068231%",NEUTRAL
credo che le persone dovrebbero scegliere le cause che li appassionano e fare ciò che possono e non ho il diritto o il desiderio di promuovere i miei enti di beneficenza come più meritevoli di altri,optimism,"Negative: 0.6439096%,
Neutral: 0.3455220%,
Positive: 0.0105684%",NEGATIVE
"mi sento privilegiato a poter entrare nel santuario del suo studio, i tanti diversi dipinti e studi allineati sulle pareti si trasformano e crescono di settimana in settimana",joy,"Negative: 0.0001719%,
Neutral: 0.0423619%,
Positive: 0.9574662%",POSITIVE
Sono cresciuto sentendomi rifiutato dai miei coetanei maschi,sadness,"Negative: 0.0653363%,
Neutral: 0.9285967%,
Positive: 0.0060670%",NEUTRAL
sento che è lì che posso dare il mio contributo più prezioso e ho cercato di fare il più possibile per assicurarmi di aver avuto un ruolo paritario nella costruzione,optimism,"Negative: 0.0001072%,
Neutral: 0.0036078%,
Positive: 0.9962850%",POSITIVE
"ho descritto come mi sentivo, la sensazione di essere fuori controllo e di essere completamente irrequieto, la paura di ciò che poteva ancora accadere, la mia ossessione nel provare a fare tutto e il fatto che semplicemente non funzionasse",fear,"Negative: 0.1987609%,
Neutral: 0.7975593%,
Positive: 0.0036798%",NEUTRAL
"Mi sento molto importante nella mia stanza elegante, con i miei mobili eleganti e una bella vista sul centro di Dallas",joy,"Negative: 0.0001269%,
Neutral: 0.0015966%,
Positive: 0.9982765%",POSITIVE
voglio sentirmi di nuovo bene,joy,"Negative: 0.0000925%,
Neutral: 0.0015866%,
Positive: 0.9983209%",POSITIVE
non ho mai la sensazione di non supportare,sadness,"Negative: 0.9393734%,
Neutral: 0.0583127%,
Positive: 0.0023140%",NEGATIVE
"Voglio che tu ne esca e ti senta semplicemente vivo, ridi, goditi questa vita, non importa quanto sia idiota",optimism,"Negative: 0.0793108%,
Neutral: 0.0165362%,
Positive: 0.9041530%",POSITIVE
pensavo che sarebbe sembrato informale,anticipation,"Negative: 0.0732501%,
Neutral: 0.9257272%,
Positive: 0.0010227%",NEUTRAL
lo ammetto e mi ha lasciato un po' scosso e un po' disorientato,fear,"Negative: 0.9767318%,
Neutral: 0.0117464%,
Positive: 0.0115219%",NEGATIVE
ritengo che sia pericoloso soprattutto per il nuovo credente che non è radicato nella parola di Dio,fear,"Negative: 0.9959771%,
Neutral: 0.0037815%,
Positive: 0.0002414%",NEGATIVE
quando abbiamo riorganizzato i mobili nel nostro appartamento e siamo rimasti bloccati su una sedia,disgust,"Negative: 0.7599204%,
Neutral: 0.2391268%,
Positive: 0.0009529%",NEGATIVE
mi sento stressato e più che un po' ansioso,fear,"Negative: 0.9467279%,
Neutral: 0.0457126%,
Positive: 0.0075594%",NEGATIVE
Ho perseverato attraverso la tempesta dei rifiuti sentendomi fiducioso che stavo facendo ciò a cui Dio mi aveva chiamato,optimism,"Negative: 0.0084460%,
Neutral: 0.8029271%,
Positive: 0.1886268%",NEUTRAL
mi sentivo a mio agio durante il primo incontro ho visto cose che funzionavano per me ma mi aspettavo un Rendall Munroe migliore perché penso che avrebbe potuto sottovalutarmi la prima volta,optimism,"Negative: 0.0003411%,
Neutral: 0.0014078%,
Positive: 0.9982511%",POSITIVE
"Non sono del tutto sicuro di cosa pensi davvero perché sono abbastanza sicuro che si renda conto che le mancherà assistere alla parata, cosa che le piace davvero",sadness,"Negative: 0.0469230%,
Neutral: 0.9239172%,
Positive: 0.0291599%",NEUTRAL
mi sento un po' falso nel gruppo,sadness,"Negative: 0.9946320%,
Neutral: 0.0051963%,
Positive: 0.0001716%",NEGATIVE
mi sentivo particolarmente incazzato e volevo andare a una festa,anger,"Negative: 0.9829328%,
Neutral: 0.0165969%,
Positive: 0.0004704%",NEGATIVE
Mi sento ancora piuttosto incapace di descrivere i miei sentimenti con buone parole e belle frasi,sadness,"Negative: 0.1446173%,
Neutral: 0.0071601%,
Positive: 0.8482226%",POSITIVE
"mi sento così affranto per la tragica scomparsa di Paul Walker la vita di una persona così generosa, bella e talentuosa non dovrebbe finire in questo modo mentre altri individui orribili continuano a vivere torturando, aggredendo e uccidendo persone",sadness,"Negative: 0.0032853%,
Neutral: 0.0096425%,
Positive: 0.9870722%",POSITIVE
mi sento perfettamente tranquillo,joy,"Negative: 0.0002211%,
Neutral: 0.0012053%,
Positive: 0.9985737%",POSITIVE
Sento di dover dare credito a Jen Mitchell per la sua splendida cartolina a href http www,joy,"Negative: 0.0006423%,
Neutral: 0.0725457%,
Positive: 0.9268119%",POSITIVE
alterno il sentimento elettrizzato di vedere la famiglia di mio padre questo fine settimana e il terrore di diventare una pecora nera nella loro normalità,fear,"Negative: 0.0111008%,
Neutral: 0.8259752%,
Positive: 0.1629240%",NEUTRAL
mi dispiace per il mio dolce ragazzo,joy,"Negative: 0.8585083%,
Neutral: 0.0598179%,
Positive: 0.0816737%",NEGATIVE
Mi sento impotente e superfluo come quando Jenn aveva Elaine in modo naturale,sadness,"Negative: 0.9590358%,
Neutral: 0.0301684%,
Positive: 0.0107959%",NEGATIVE
pensavo di non sentire più niente era finita era tutto ok beh oggi una storia diversa lo sento lo voglio mi fa male il cuore pensare che non sarà più qui lo voglio ancora intorno immagino sia ancora valido,sadness,"Negative: 0.0372520%,
Neutral: 0.0443655%,
Positive: 0.9183825%",POSITIVE
"Mi sento meglio, quindi spero che le cose inizino a ricadere nella vecchia routine",optimism,"Negative: 0.0003737%,
Neutral: 0.0089133%,
Positive: 0.9907129%",POSITIVE
Spero che tu ti senta incredibilmente bene adesso,optimism,"Negative: 0.0001193%,
Neutral: 0.0016379%,
Positive: 0.9982429%",POSITIVE
ho guardato il telegiornale in tv,sadness,"Negative: 0.0003609%,
Neutral: 0.9982206%,
Positive: 0.0014184%",NEUTRAL
"Non sono andato a cercarlo davvero, ma posso sicuramente vedere da dove viene la nave Enjorlas Marius, anche se purtroppo sento che è per lo più unilaterale e che Marius non è altro che uno scolaretto ricco che segue i suoi capricci senza pensare alle conseguenze",sadness,"Negative: 0.9695380%,
Neutral: 0.0287238%,
Positive: 0.0017381%",NEGATIVE
"sento che dovrei, come gesto gentile, scusarmi per il mio ultimo post sull'OSP e sui termini di licenza Rand",anger,"Negative: 0.8926876%,
Neutral: 0.0615335%,
Positive: 0.0457788%",NEGATIVE
"La gente mi chiede come ci si sente ad essere l'uomo più odiato della contea di Dallas, ha detto l'assessore Steve Helm",anger,"Negative: 0.0026647%,
Neutral: 0.9965299%,
Positive: 0.0008054%",NEUTRAL
