text,label
odio odio odio guardare le persone lavorare e me seduto e soprattutto odio le persone che si prendono cura di me quindi pensavo che stavo guarendo a un buon ritmo mi sentivo abbastanza forte ed energico sembrava che mi stancassi velocemente e potevo farcela l'intervento chirurgico guarisce il dolore,anger
posso smettere di sentirmi scoraggiato o pieno di autocommiserazione quando un'altra onda si abbatte su di noi,sadness
"ritengo che siano molto preziosi, penso che li consideri fastidiosi o sciocchi",anger
"l'ho portato a Dio e mentre sto morendo o mi sento giù durante le flessioni mortali o i calci potenti ho semplicemente detto, Signore, aiutami, posso farcela e lo sono",optimism
Sono grato che ci siano così tante persone che hanno a cuore l'arte e vogliono creare cose,joy
"anch'io all'inizio mi sono sentito un po' in colpa, ma è stato per un breve periodo di tempo e poi ho iniziato a sentirmi incazzato per le molestie",anger
apprezzo quando mostra i suoi sentimenti perché so che non è una persona affettuosa per natura,optimism
"Non pensavo che sarebbe arrivato così velocemente o che sarebbe arrivato proprio, ma suppongo che sia perché oggi mi sento irritabile",sadness
"Sono sicuro di come mi sento e di cosa voglio nella vita, tutto è diventato confuso",optimism
Ho dovuto fare lezione il giorno dopo perché non mi sentivo bene e avevo un sonno così dannato,sadness
"mi sono permesso di mangiare cibi che so che mi danno fastidio perché dopo tutto, dato che mi sento malissimo, potrebbe anche essere stato il risultato diretto di aver mangiato qualcosa che mi piaceva",sadness
mi sento così rassicurato da loro,optimism
"mi sento no, sono bellissimo, sulla strada giusta, ottengo buoni voti, rendo le persone felici, con un discreto talento, un buon cuoco, ho un ottimo orecchio per le note musicali, amo gli anime, ho persone che si prendono cura di me, degli idioti e ho una vita con cui posso fare qualcosa",joy
"Sono paranoico per questo, non mi parli da due giorni e ho paura",fear
"ho un lavoro dove ho bisogno di me e dove mi manca quando vado via e non sono solo le cose che faccio a sentire la mancanza, ma anche me come persona e questo è fantastico",joy
sento di avere persone di talento intorno a noi nell'organizzazione,optimism
L'altra mattina stavo preparando dei waffle per colazione e mi è venuto in mente che forse avevo nostalgia di casa,sadness
Mi sento molto meglio e sono pronto per uscire dal mondoaaa,optimism
Mi sento solo un po' di malinconia per la fine dell'anno,sadness
sto dando al mio paziente il tempo necessario per lavorare con i suoi pazienti ed è determinato a farli sentire meglio quando se ne andranno rispetto a quando hanno varcato le porte,optimism
mi sentivo infelice e ho detto di no,sadness
Ho provato a vivere una vita onesta e tuttavia mi sento come se fossi punito,sadness
ti ringrazio dal profondo del mio cuore perché mi hai donato la fiducia di cui avevo bisogno per sentire che le cose che voglio condividere saranno accolte e forse comprese e forse anche utili,optimism
Ho cominciato a pensare che forse mi ero precipitato in questa cosa e non avevo pregato o pensato abbastanza,fear
mi sento un po' triste ultimamente,sadness
sento che la mia morale viene seriamente aggredita e compromessa,anger
mi sento spaventato ed euforico per la scena,fear
Voglio davvero essere una persona migliore e finalmente mi sento abbastanza sicuro di me stesso da fare il passo successivo e creare gli elementi costitutivi di una nuova vita di successo,optimism
ho voglia di tornare indietro,joy
Non provo più sentimenti di amarezza nemmeno per i fan che mi hanno cacciato dal fandom,optimism
Mi sento anche insicuro quando mi viene chiesto di ricordare alcuni concetti di informatica come l'efficienza algoritmica che ho studiato all'università,fear
mi sento piuttosto festoso,joy
Mi sento già stressato due settimane prima del Ringraziamento,sadness
Alterno il sentimento perfettamente soddisfatto di questo piano e il sentimento molto triste e deluso dal fatto di non poter sperimentare un vero parto vaginale,sadness
mi sento davvero di merda e non è colpa mia se le altre persone non apprezzano quello che faccio ma comunque non posso fare a meno di sentirmi come se me lo merito,sadness
Tuttavia mi sento come una di quelle ragazze patetiche che inventano scuse a causa di un ragazzo,anger
"ero arrabbiato con me stesso perché mi sentivo svuotato ed esausto, soprattutto perché dovevo andare al mio secondo e terzo lavoro e non sarei tornato a casa se non molto più tardi quella sera",anger
Sono molto entusiasta del futuro dei giochi in questo momento,joy
mi sento come se avessi un talento naturale anche se so che ognuno ha bisogno di migliorare,joy
mi sento stressato perché questo è dovuto all'acqua,sadness
mi sento meglio adesso,optimism
"Immagino che mio nipote si senta uno schifo, ma l'opinione popolare è che starà bene in pochi giorni",optimism
ti tocco con i miei sentimenti ti stringo con i miei pensieri e con un sorriso mi innamoro fregandomene per nulla mostra il cuore,joy
"mi sento già molto glamour, buona giornata a tutti",joy
mi sento così coraggioso e coraggioso nei confronti del piccolo me,optimism
"Guardo le tue foto ma non riesco a toccarle o sentirle, anche se sono stupende non sono reali",joy
"sento di avere un lavoro da svolgere su questo pianeta, quindi non appena il mio scopo sarà determinato farò del mio meglio per realizzarlo",optimism
sentivo che non vedevo l'ora di poter indossare i miei comodi pantaloni da yoga alla fine della giornata lavorativa,joy
"So che subito prima di andare nel reparto psichiatrico ero al minimo di sempre e non mangiavo da due settimane e poi ho dovuto mangiare e poi ho dovuto prendere un sacco di farmaci e il peso è salito alle stelle e mi sento malissimo, vero Ora",sadness
mi sembra che la New York pubblichi un articolo come questo più o meno ogni anno e ogni volta ci incazziamo e ci arrabbiamo subito con una sfilza di risposte offensive e difensive,anger
mi sento davvero incasinato in questi giorni e non riesco a respirare bene,sadness
non potevo fare a meno di sentirmi un po' scettico e in apprensione quando mi resi conto del duro compito che Funes si stava assumendo quella notte,fear
"sento che rinuncerei al senso del tatto è perché ho paura di provare dolore o sofferenza che, ammetto, è probabilmente una delle parti più difficili della vita",fear
"Il mio obiettivo è aiutare le persone a integrare i loro sentimenti, pensieri e azioni attraverso l'espressione creativa",optimism
sento che è più energico nella città di Singapore che altrove,optimism
i kava e vanuatu kava mi ha descritto un momento in cui aveva mangiato ciotole di kava e si sentiva molto rilassato il kava gli stava sicuramente parlando,joy
Sento che il membro più premuroso lascerà un buco gigantesco che molto probabilmente Fukumura Mizuki alla fine riempirà,sadness
mi sento non utile,sadness
"ho avuto per la prima volta cordelia e non sentivo un forte bisogno di correre, il che è strano per me, ma è tornato",fear
Mi sento terribilmente solo oggi e non voglio gravare su nessuna persona in particolare con questo perché ognuno ha le proprie cose,sadness
Devo dire che mi sento un po' depresso perché tutto quello che so potrebbe essere completamente privo di significato,sadness
Credo di sentirmi un po' vulnerabile perché devo sottopormi a tutti questi cambiamenti fisici di fronte al mondo intero e sembra un po' scoraggiante,sadness
sento che questo è il tratto umano più tragico,sadness
mi sento così impotente quando guardo il mondo,sadness
mi sento piuttosto stanco e poco entusiasta della vita quasi tutti i giorni,sadness
Mi dispiace non avere una groupie shot con Dan,sadness
Sono sicuro che si ricordi cosa si prova ad avere una deliziosa moglie incinta,joy
"Non ho un allenamento su cui contare per vedere le ragazze, mi sento ancora più infelice",sadness
sento il cervello dolorante per l'intensa concentrazione richiesta per cercare di tenere il passo,sadness
sono sicuro che sia più grande per coloro che non sono abbagliati dalla radiosità divina e il cameratismo umano sembra diventare più intimo e più tenero dalla sensazione che siamo tutti esiliati su una spiaggia inospitale,optimism
sento che era completamente umiliato e la risata di suo nonno nel sogno lo ha scosso poiché la risata riecheggiava gli insulti dell'élite,anger
potrei dire che provavo paura o ansia o che ero terrorizzato da ciò che il futuro potrebbe portare,fear
mi sono allontanato da lei mi sono sentito un po' schifoso riguardo alla mia vita lei è una di quelle donne che ti umilia astutamente umilia anche i tuoi figli se ne ha la metà,anger
Mi sento particolarmente festoso dato che aspetto che tutto sia finito per fare i miei acquisti natalizi,joy
mi sento una mamma fantastica,joy
"Sono preso dal sonno e non mi sento più uno zombie, sono entusiasta di concentrarmi sull'essere di nuovo una buona moglie, madre e casalinga",joy
Gli ho detto che mi sentivo come se non potesse davvero essere disturbato con me,disgust
sento che non avere uno spirito generoso o una natura indulgente mi impedisce di accettare doni dall'universo,sadness
"Mi sono sentito Mellon Collie, ovvero malinconia, negli ultimi giorni e io",sadness
Ricordo di essermi sentito così grato di poter alzare i piedi e divertirmi a prendermi cura dei neonati proprio prima di potermi prendere cura dei miei,joy
"mi dispiace rinnegare il mio impegno di portare ciambelle ai fedeli nella chiesa cattolica della Sacra Famiglia a Columbus, Ohio",sadness
mi sento come se fossi in un'età in cui non è socialmente accettabile uscire con i ragazzi ahah e devo sforzarmi di fare conversazione con le loro mogli e amiche,sadness
"Non posso darti una ragione esatta, ma il libro mi ha lasciato scoraggiato mentre il film è edificante",sadness
"Non sono entusiasta di potermi vestire con il mio stile e mettere un po' di rossetto, ma sono determinata a mantenere questa sensazione dentro di me",optimism
"non potevo fare a meno di sentirmi un po' egoista per aver voluto che lei restasse, ma in relazioni di questo tipo faresti meglio ad abituarti ad alcuni addii prematuri",sadness
"Ho la sensazione che sto massacrando un sentimento tanto delicato quanto senza parole, ma così sia",disgust
Ho la sensazione che sarà un profumo delizioso,joy
"mi sento così isolato, tagliato fuori dal sincronismo",sadness
provo ogni giorno una dolce sensazione,joy
"non so cosa esattamente mi sento per lo più infastidito, annoiato e turbato e quel tipo di emozioni negative",anger
mi sento abbastanza bene,joy
Sono piuttosto annoiato ma mi sento intelligente senza una vera ragione apparente,sadness
"Mi sentivo ancora angosciato. Richie prese un'altra sacca per catetere, tolse la sacca vecchia e collegò quella nuova",sadness
cominciavo a sentirmi sconfitto,sadness
"non posso fare a meno di pensare che sia successo qualcosa di violento non appena le telecamere si sono spente, vorrei poterlo trovare su YouTube",disgust
Sono stanco di sentirmi infastidito e svuotato,anger
